id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
148,K-Rauta,Kesko Oyj,"Työpajankatu 12, 00580 Helsinki, Finland",Finland,FIN,Uusimaa,https://www.k-rauta.fi,,,,,,,
149,Teri-Hus,Teri-Hus Oy,"Puutarhakatu 45, 20100 Turku, Finland",Finland,FIN,Varsinais-Suomi,https://www.terihus.fi,,12.0,50.0,250.0,wood,100000.0,2000.0
150,Kimara,Kimara Oy,"Kimarakatu 1, 80100 Joensuu, Finland",Finland,FIN,North Karelia,https://www.kimara.fi,,15.0,40.0,250.0,wood,70000.0,2200.0
151,Punkaharjun Puutaito,Punkaharjun Puutaito Oy,"Tuunaansaarentie 5, 58450 Punkaharju, Finland",Finland,FIN,,,,5.0,50.0,150.0,wood,75000.0,1500.0
152,Saariston Rakenne,Saariston Rakenne Oy,"Pasilanraitio 5, Helsinki, 00240, Finland",Finland,FIN,Uusimaa,,,5.0,45.0,150.0,wood,75000.0,1600.0
153,Honkatalot,Honkatalot Oy,"Kauppatie 26, 43500 Karstula, Finland",Finland,FIN,,https://honkatalot.fi,,15.0,30.0,300.0,wood,50000.0,2000.0
154,Budimex,Budimex S.A.,"ul. Siedmiogrodzka 9, 01-204 Warszawa, Poland",Poland,POL,Masovian,https://www.budimex.pl,,,,,,,
155,Unibep,Unibep S.A.,"3 Gdańska Street, Bielsk Podlaski, 17-100, Poland",Poland,POL,Pomeranian,https://unibep.pl,,10.0,50.0,200.0,wood,,
156,EcoReadyHouse,EcoReadyHouse Sp. z o.o.,"ul. Grunwaldzka 82, 81-771 Sopot, Poland",Poland,POL,,https://www.ecoreadyhouse.com,,8.0,60.0,180.0,wood,70000.0,1200.0
157,Danwood,Danwood S.A.,"Białostocka 3, Bielsk Podlaski, 17-100, Poland",Poland,POL,,https://www.danwood.pl,,130.0,85.0,300.0,wood,100000.0,1400.0
158,Module Home,Module Home Sp. z o.o.,"ul. Przykładowa 123, 00-000 Warszawa, Poland",Poland,POL,Masovian,https://modulehome.pl,,5.0,35.0,150.0,wood,40000.0,1200.0
159,Polish Modular Houses,Polish Modular Houses Sp. z o.o.,"ul. Przykładowa 1, 00-001 Warszawa, Poland",Poland,POL,Masovian,,,5.0,30.0,150.0,wood,25000.0,1000.0
160,Ekoinbud,Ekoinbud Sp. z o.o.,"ul. Budowlanych 31, 80-298 Gdańsk, Poland",Poland,POL,Pomeranian,https://ekoinbud.pl,,5.0,35.0,150.0,wood,50000.0,1200.0
161,Partner S.A.,Partner S.A.,"ul. Jana Pawła II 66, 00-170 Warszawa, Poland",Poland,POL,Masovian,,,5.0,50.0,150.0,wood,50000.0,1000.0
162,Balex Metal,Balex Metal Sp. z o.o.,"ul. Wejherowska 12C, 84-239 Bolszewo, Poland",Poland,POL,,https://www.balex.eu/,,,,,steel,,
163,Solace House,Solace House Sp. z o.o.,"ul. Przykladowa 123, 00-001 Warsaw, Poland",Poland,POL,Masovian,,,5.0,50.0,150.0,timber,50000.0,1000.0
164,Domek na Zawsze,Domek na Zawsze Sp. z o.o.,"ul. Przykładowa 12, 00-123 Warszawa, Poland",Poland,POL,Masovian,,,5.0,50.0,150.0,wood,45000.0,1200.0
165,Bodex,Bodex Sp. z o.o.,"ul. Węglowa 1, 81-341 Gdynia, Poland",Poland,POL,Pomeranian,https://www.bodex.pl,,5.0,35.0,150.0,wood,30000.0,800.0
166,Lipińscy Domy,Lipińscy Domy Sp. z o.o.,"ul. Kobierzycka 23, 52-315 Wrocław, Poland",Poland,POL,Lower Silesian,https://lipinscy.pl,,50.0,50.0,250.0,wood,30000.0,1200.0
167,Firma Kuncer,,,,,,,,,,,,,
168,Marcopol,Marcopol Sp. z o.o.,"ul. Oliwska 100, 80-209 Chwaszczyno, Poland",Poland,POL,,,,,,,,,
169,Domy z Wizją,Domy z Wizją Sp. z o.o.,"ul. Wrocławska 16, 55-040 Bielany Wrocławskie, Poland",Poland,POL,Lower Silesian,https://www.domyzwizja.pl,,15.0,75.0,250.0,wood,75000.0,1200.0
170,RD Rýmařov,RD Rýmařov s.r.o.,"8. května 1191/45, Rýmařov, 795 01, Czech Republic",Czech Republic,CZE,,https://www.rdrymarov.cz,,12.0,80.0,200.0,wood,95000.0,1200.0
171,ELK Fertighaus,ELK s.r.o.,"Nová Ves 275, 379 01 Třeboň, Czech Republic",Czech Republic,CZE,South Bohemian,https://www.elk.cz,,20.0,70.0,220.0,wood,100000.0,1400.0
172,Canaba,Canaba a.s.,"Beranových 65, 199 00 Praha 9 - Letňany, Czech Republic",Czech Republic,CZE,Prague,https://www.canaba.cz,,12.0,74.0,198.0,concrete,95000.0,1450.0
173,Haas Fertigbau,Haas Fertigbau Chanovice s.r.o.,"Chanovice 102, Chanovice, 341 01, Czech Republic",Czech Republic,CZE,,https://www.haas-fertigbau.cz,,12.0,80.0,220.0,wood,115000.0,1450.0
174,Ekonomické stavby,Ekonomické stavby s.r.o.,"Chotíkov 451, Chotíkov, 330 17, Czech Republic",Czech Republic,CZE,,https://www.ekonomicke-stavby.cz,,20.0,80.0,250.0,concrete,80000.0,1200.0
175,Dřevostavby Biskup,"Dřevostavby Biskup, s.r.o.","U Studánky 620, 407 77 Šluknov, Czech Republic",Czech Republic,CZE,,https://www.drevostavbybiskup.cz,,5.0,80.0,150.0,wood,70000.0,875.0
176,Vesper Frames,Vesper Homes s.r.o.,"V Parku 2336/22, Prague, 148 00, Czech Republic",Czech Republic,CZE,Prague,https://www.vesperhomes.cz,,5.0,60.0,250.0,CLT,80000.0,1200.0
177,Domesi,Domesi s.r.o.,"Křenova 438/7, 162 00 Praha 6, Czech Republic",Czech Republic,CZE,Prague,http://www.domesi.cz,,6.0,50.0,200.0,wood,85000.0,1500.0
178,Easy Homes Solutions,Easy Homes Solutions s.r.o.,"Na Příkopě 858/20, 110 00 Prague 1, Czech Republic",Czech Republic,CZE,Prague,https://www.easyhomes.cz,,7.0,65.0,150.0,wood,75000.0,1200.0
179,Atrium,Atrium s.r.o.,"Vojkov 73, Veselí nad Lužnicí, 391 81, Czech Republic",Czech Republic,CZE,South Bohemian,https://www.atrium.cz,,20.0,60.0,200.0,wood,75000.0,1200.0
180,Hoffmann,Hoffmann spol. s r.o.,"Vrbenská 2290, České Budějovice, 370 01, Czech Republic",Czech Republic,CZE,South Bohemian,https://www.hoffmann.cz,,5.0,60.0,150.0,wood,80000.0,1500.0
181,J.Group,J.Group s.r.o.,"Václavské náměstí 808/66, 110 00 Praha 1, Czech Republic",Czech Republic,CZE,Prague,,,5.0,45.0,150.0,wood,75000.0,1500.0
182,Wood System,Wood System s.r.o.,"Čechyně 116, Rousínov, 683 01, Czech Republic",Czech Republic,CZE,,https://www.woodsystem.cz,,18.0,60.0,200.0,wood,50000.0,1250.0
183,Thermo Plus,Thermo Plus s.r.o.,,,,,http://www.thermoplus.cz,,,,,,,
184,Origis,Origis s.r.o.,"Na Pankráci 1724/129, 140 00 Praha 4, Czech Republic",Czech Republic,CZE,Prague,https://www.origis.cz,,5.0,50.0,200.0,wood,50000.0,1200.0
185,WOLF System,WOLF Systembau Gesellschaft m.b.H.,"Na Záhonech 1177, 686 04 Kunovice, Czech Republic",Czech Republic,CZE,,https://www.wolfsystem.cz,,5.0,80.0,200.0,wood,120000.0,1500.0
186,KOMA Modular,KOMA MODULAR s.r.o.,"Říčanská 1198, 763 12 Vizovice, Czech Republic",Czech Republic,CZE,,https://www.koma-modular.cz,,10.0,18.0,150.0,steel,15000.0,1200.0
187,MS Haus,MS HAUS s.r.o.,"Na Pískách 1003, Dřevčice, 250 01 Brandýs nad Labem-Stará Boleslav, Czech Republic",Czech Republic,CZE,,https://www.mshaus.cz,,10.0,50.0,200.0,wood,50000.0,1200.0
188,Moravské dřevostavby,Moravské dřevostavby s.r.o.,"Rybářská 122/7, Brno, 603 00, Czech Republic",Czech Republic,CZE,South Moravian,https://www.moravskedrevostavby.cz,,5.0,60.0,150.0,wood,95000.0,1600.0
189,PURLIVE,"PURLIVE, spol. s r.o.","Na Drahách 814, Slavkov u Brna, 684 01, Czech Republic",Czech Republic,CZE,South Moravian,https://www.purlive.cz,,5.0,50.0,150.0,wood,60000.0,1200.0
190,Habitat Modular,"Habitat Modular, Lda.","Rua dos Prefabricados 123, 4100-450 Porto, Portugal",Portugal,PRT,Porto,,,8.0,45.0,200.0,wood,45000.0,1500.0
191,Kofinas Prefabricated Houses,Kofinas O.E.,"Markopoulo Industrial Area, Markopoulo Mesogeas, 19003, Greece",Greece,GRC,,https://www.kofinas.gr,,10.0,50.0,300.0,wood,50000.0,1200.0
192,EcoKit,EcoKit Homes Ltd.,"123 Greenway Road, Prague, 110 00, Czech Republic",Czech Republic,CZE,Prague,https://www.ecokit.com,,5.0,50.0,150.0,wood,80000.0,1500.0
193,Domical,Domical S.A.,"123 Prefab Street, Athens, 10434, Greece",Greece,GRC,,https://www.domical.gr,,5.0,50.0,200.0,steel,55000.0,1100.0
194,Provilma,Provilma S.A.,"123 Example Street, Athens, 11524, Greece",Greece,GRC,,,,5.0,50.0,150.0,concrete,50000.0,1000.0
195,Oiko Kataskevastiki,Oiko Kataskevastiki S.A.,"123 Prefab St, Athens, 10434, Greece",Greece,GRC,,,,8.0,60.0,200.0,timber,50000.0,1200.0
196,Modulus,,,,,,,,,,,,,
197,Oikonomou Prefabricated Houses,Oikonomou Prefabricated Houses Ltd.,"123 Example Street, Athens, 10434, Greece",Greece,GRC,,,,5.0,50.0,150.0,concrete,50000.0,1200.0
198,Kleemann Houses,Kleemann Hellas S.A.,"Kleemann Hellas S.A., Kilkis Industrial Area, Stavrochori, Kilkis, 61100, Greece",Greece,GRC,,https://www.kleemann.gr,,5.0,50.0,200.0,steel,75000.0,1500.0
199,ZETA Prefabs,,,,,,,,,,,,,
200,ThermoHouse,Thermo House Limited,"Unit 11, Westpoint Business Park, Clieveragh, Listowel, County Kerry, V31 RW10, Ireland",Ireland,IRL,,https://www.thermohouse.ie,,5.0,60.0,250.0,concrete,80000.0,1500.0
201,Oikodomiki Kritis,Oikodomiki Kritis S.A.,,,,,,,,,,,,
202,BioHome,BioHome S.A.,"123 Prefab Street, Athens, 10431, Greece",Greece,GRC,,,,5.0,45.0,150.0,wood,75000.0,1200.0
203,Tzikas Building Constructions,Tzikas Building Constructions S.A.,"123 Main Street, Athens, 10558, Greece",Greece,GRC,,,,5.0,45.0,200.0,concrete,50000.0,1200.0
204,Karavanas Prefab Homes,,,,,,https://www.karavanas.gr,,,,,,,
205,Ecospace Greece,Ecospace Greece Ltd,"123 Example Street, Athens, 10434, Greece",Greece,GRC,,,,5.0,50.0,150.0,wood,50000.0,1000.0
206,Clancy Homes,Clancy Construction Ltd,"Drumgoold, Enniscorthy, Co. Wexford, Y21 K4A0, Ireland",Ireland,IRL,,https://clancyhomes.ie,,4.0,50.0,150.0,timber,120000.0,2000.0
207,EcoMod,EcoMod Ltd.,"Unit C, M7 Business Park, Newhall, Naas, Co. Kildare, W91 X0XW, Ireland",Ireland,IRL,,https://www.ecomod.ie,,5.0,45.0,150.0,wood,75000.0,1500.0
208,Irish Timber Frame Homes,Irish Timber Frame Homes Ltd,"Kilkenny Road, Clogh, Castlecomer, Co. Kilkenny, R95 YD26, Ireland",Ireland,IRL,,,,5.0,80.0,250.0,timber,100000.0,1250.0
209,Modern Homes Ireland,Modern Homes Ireland Ltd,"Unit 1, Graiguecullen, Carlow, R93 E2K7, Ireland",Ireland,IRL,,,,5.0,70.0,200.0,concrete,100000.0,1500.0
210,Kingspan Timber Solutions,Kingspan Timber Solutions Limited,"Dublin Road, Kingscourt, A82 XY31, Co. Cavan, Ireland",Ireland,IRL,,https://www.kingspantimbersolutions.co.uk/,,,,,timber,,
211,QuickHomes,QuickHomes EU Ltd.,"123 Prefab Street, Berlin, 10115, Germany",Germany,DEU,Berlin,,,5.0,45.0,150.0,wood,75000.0,1500.0
212,Modular Homes Ireland,MHI - Modular Homes Ireland Limited,"Unit 1, Airside Business Park, Swords, Co. Dublin, Ireland",Ireland,IRL,,https://modularhomes.ie,,5.0,45.0,150.0,timber,75000.0,1500.0
213,Ballytherm,Ballytherm Limited,"Ballyconnell, Co. Cavan, Ireland",Ireland,IRL,,https://www.ballytherm.ie,,,,,,,
214,Timber Frame Ireland,,,,,,,,,,,,,
215,Eco Timber Frame,Eco Timber Frame Ltd.,"Unit 2, Ballymount Industrial Estate, Walkinstown, Dublin 12, Ireland",Ireland,IRL,,https://www.ecotimberframe.ie,,5.0,80.0,250.0,timber,150000.0,1800.0
216,Clodagh Construction,Clodagh Construction Ltd.,"123 Main Street, Dublin, D01 ABC2, Ireland",Ireland,IRL,,https://www.clodaghconstruction.ie,,5.0,50.0,150.0,wood,75000.0,1500.0
217,Cygnum Timber Frame,Cygnum Timber Frame Ltd.,"Coolcour, Macroom, Co. Cork, P12 FX99, Ireland",Ireland,IRL,,https://www.cygnum.ie,,5.0,80.0,250.0,timber,120000.0,1500.0
218,Century Homes,Century Homes Ltd,"Century House, Dublin Road, Monaghan, H18 XN39, Ireland",Ireland,IRL,,,,5.0,80.0,250.0,timber,75000.0,1200.0
219,Lodgico,,,,,,,,,,,,,
220,Lighthouse Building Projects,,,,,,,,,,,,,
221,Ecokit,Ecokit Concept SRL,"Strada Mihai Eminescu 15, Cluj-Napoca, 400000, Romania",Romania,ROU,Cluj,https://www.ecokit.ro,,8.0,40.0,150.0,wood,30000.0,600.0
222,Home Modules,Home Modules SRL,"Strada Gării 21, Cluj-Napoca, 400267, Romania",Romania,ROU,Cluj,,,5.0,30.0,150.0,wood,30000.0,800.0
223,MCCM Modular Construct,MCCM Modular Construct SRL,"Strada Mihai Bravu 325, București, 030303, Romania",Romania,ROU,,,,,,,wood,,
224,Timber Frame & More,SC Timber Frame & More SRL,"Strada Principala 123, Satul de Vacanta, 123456, Romania",Romania,ROU,,,,5.0,50.0,150.0,wood,50000.0,800.0
225,Horus,,,,,,,,,,,,,
226,Green Homes Romania,Green Homes SRL,"Strada Serelor 11, București, 013812, Romania",Romania,ROU,,,,5.0,50.0,150.0,wood,30000.0,800.0
227,Doralnic,Doralnic SRL,"Strada Fabricii 1, Satu Mare, 440014, Romania",Romania,ROU,,https://doralnic.ro,,5.0,45.0,120.0,wood,30000.0,700.0
228,MembraWood,SC MembraWood SRL,"Strada Principala nr. 45, Sat Prejmer, Comuna Prejmer, 507165, Romania",Romania,ROU,,,,5.0,40.0,150.0,wood,20000.0,750.0
229,Karmod Romania,,,,,,https://karmod.ro,,,,,,,
230,Case Calduroase,Case Calduroase SRL,"Strada Exemplu 123, Bucuresti, 010101, Romania",Romania,ROU,,https://www.casecalduroase.ro,,5.0,50.0,200.0,wood,45000.0,900.0
231,Prefabricate Vest,SC Prefabricate Vest SRL,"Strada Principală, Nr. 1, Biled, 307025, Romania",Romania,ROU,,,,5.0,50.0,150.0,concrete,25000.0,500.0
232,CasaDeVis,CasaDeVis SRL,"Strada Exemplu 123, București, 010101, Romania",Romania,ROU,,,,7.0,35.0,150.0,wood,40000.0,900.0
233,Tehno World,Tehno World SRL,"Strada Iasomiei 6, Târgu Mureș, 540080, Romania",Romania,ROU,Mureș,,,5.0,45.0,150.0,wood,25000.0,500.0
234,Helios House,Helios House SRL,"Strada Fabricii 14, Cluj-Napoca, 400632, Romania",Romania,ROU,Cluj,,,5.0,50.0,150.0,wood,35000.0,700.0
235,Case MEXI,Case MEXI SRL,"Strada Fabricii 4, Baia Mare, 430271, Romania",Romania,ROU,,https://www.casemexi.ro,,5.0,50.0,200.0,steel,30000.0,750.0
236,Konténerházak,Konténerházak Kft.,,,,,,,,,,steel,,
237,WOLF Haus,WOLF Haus Kft.,"Váci út 76, Budapest, 1133, Hungary",Hungary,HUN,Budapest,https://www.wolfhaus.hu,,5.0,75.0,250.0,wood,80000.0,1200.0
238,Thermo-Block,Thermo-Block Kft.,"Pók utca 1-3, Budapest, 1036, Hungary",Hungary,HUN,Budapest,https://thermo-block.hu,,5.0,50.0,200.0,concrete,50000.0,1000.0
239,Könnyűház,Könnyűház Kft.,"Example Street 56, Budapest, 1234, Hungary",Hungary,HUN,Budapest,https://www.konnyuhaz.hu,,,,,wood,,
240,HORIZONT Global House,HORIZONT Global House GmbH,"Industriestraße 16, 95359 Kasendorf, Germany",Germany,DEU,Bavaria,,,10.0,45.0,180.0,wood,50000.0,1500.0
241,EasyHome Kft.,,,,,,,,,,,,,
242,ECO Modul,ECO Modul Kft.,"Budapest, Hungary",Hungary,HUN,Budapest,https://www.ecomodul.hu,,5.0,45.0,120.0,wood,50000.0,1200.0
243,Kerámiaház,Kerámiaház Kft.,,,,,https://www.keramiahaz.hu,,,,,composite,,
244,Haas Fertigbau,Haas Fertigbau Kft.,"Bajcsy-Zsilinszky út 108, 6500 Baja, Hungary",Hungary,HUN,,https://www.haas-fertigbau.hu,,15.0,70.0,220.0,wood,85000.0,1600.0
245,Jövő-Ház Kft.,,,,,,,,,,,,,
246,Mobilház Hungary,Mobilház Hungary Kft.,"Hungary, 8000 Székesfehérvár, Seregélyesi út 123",Hungary,HUN,,,,5.0,35.0,120.0,wood,25000.0,800.0
247,Europanel,Europanel Kft.,,,,,,,,,,composite,,
248,Ecocapsule,Ecocapsule s.r.o.,"Vajnorská 98, 831 04 Bratislava, Slovakia",Slovakia,SVK,Bratislava,https://www.ecocapsule.sk,,1.0,8.2,8.2,composite,79900.0,9743.9
249,ForDom,ForDom s.r.o.,"Kukučínova 11, Zvolen, 960 01, Slovakia",Slovakia,SVK,,,,5.0,60.0,250.0,wood,50000.0,1200.0
250,Fertighaus WEISS,Fertighaus WEISS GmbH,"Rötelstraße 12, 74172 Neckarsulm, Germany",Germany,DEU,Baden-Württemberg,https://www.fertighaus-weiss.de,,15.0,80.0,250.0,wood,150000.0,1800.0
251,Hoffmann,"Hoffmann, s.r.o.","Hlavná 123, 821 01 Bratislava, Slovakia",Slovakia,SVK,Bratislava,https://www.hoffmann.sk,,5.0,60.0,150.0,wood,80000.0,1500.0
252,WIGO Slovakia,WIGO Slovakia s.r.o.,"Hviezdoslavova 25, 018 41 Dubnica nad Váhom, Slovak Republic",,,,,,5.0,60.0,200.0,wood,50000.0,1250.0
253,ModernConstruct,ModernConstruct s.r.o.,,,,,,,,,,,,
254,M-House,M-House s.r.o.,"Na Pántoch 18, Bratislava, 831 06, Slovakia",Slovakia,SVK,Bratislava,https://www.mhouse.sk,,5.0,50.0,150.0,wood,50000.0,1200.0
255,Domesi,Domesi s.r.o.,"Hviezdoslavovo námestie 7, 811 02 Bratislava, Slovakia",Slovakia,SVK,Bratislava,https://www.domesi.sk,,5.0,60.0,150.0,wood,120000.0,2000.0
256,Prodom,Prodom spol. s r.o.,"Rybničná 40, Bratislava, 831 06, Slovakia",Slovakia,SVK,Bratislava,https://www.prodom.sk,,100.0,60.0,250.0,wood,50000.0,1200.0
257,Drevodom Rajec,"DREVODOM RAJEC, s.r.o.","Rajecká cesta 1335, Rajec, 01501, Slovakia",Slovakia,SVK,,https://www.drevodom.sk,,12.0,45.0,160.0,wood,32000.0,680.0
258,Karmod Bulgaria,Karmod Bulgaria Ltd.,"Bulevard Vitosha 90, Sofia 1463, Bulgaria",Bulgaria,BGR,Sofia,https://www.karmod.bg,,10.0,30.0,150.0,steel,15000.0,500.0
259,Balkanstroy,Balkanstroy AD,"1 Gotse Delchev Blvd, Sofia, 1404, Bulgaria",Bulgaria,BGR,Sofia,https://www.balkanstroy.com,,5.0,50.0,200.0,concrete,50000.0,1000.0
260,Ecomax,Ecomax Ltd.,"123 Industrial Zone, Sofia, 1000, Bulgaria",Bulgaria,BGR,Sofia,,,5.0,50.0,150.0,wood,25000.0,500.0
261,Ecoset,Ecoset Bulgaria Ltd.,"Bulgaria Blvd 18, Sofia, 1404, Bulgaria",Bulgaria,BGR,Sofia,,,5.0,50.0,200.0,wood,30000.0,600.0
262,EkoModul,EkoModul Ltd.,"4 Tsar Samuil Street, Sofia, 1000, Bulgaria",Bulgaria,BGR,Sofia,,,5.0,50.0,150.0,wood,20000.0,400.0
263,Bulgarian Home,,,,,,,,,,,,,
264,Green Life Buildings,,,,,,,,,,,,,
265,EcoHouse,EcoHouse Ltd.,"123 Green Street, Sofia, 1000, Bulgaria",Bulgaria,BGR,Sofia,https://www.ecohouse.bg,,5.0,50.0,200.0,wood,30000.0,600.0
266,Timber Construction Bulgaria,Timber Construction Bulgaria EOOD,"ul. Industrialna 1, 1000 Sofia, Bulgaria",Bulgaria,BGR,Sofia,,,5.0,60.0,200.0,wood,45000.0,1000.0
267,Bulgaria Modular,,,,,,,,,,,,,
268,DOMUSplus,DOMUSplus d.o.o.,"Ilica 242, 10000 Zagreb, Croatia",Croatia,HRV,Zagreb,https://www.domusplus.hr,,5.0,50.0,150.0,wood,50000.0,1200.0
269,Modul d.o.o.,Modul d.o.o.,,,,,,,,,,,,
270,Promming,Promming d.o.o.,,,,,https://www.promming.hr,,,,,,,
271,Kamgrad,KAMGRAD d.o.o.,"Zagrebačka cesta 143, 10000 Zagreb, Croatia",Croatia,HRV,Zagreb,https://www.kamgrad.hr,,,,,,,
272,Montažne kuće DLB,DLB Montažne kuće d.o.o.,"Naftaplinska 4, 40320 Donji Kraljevec, Croatia",Croatia,HRV,,,,5.0,50.0,150.0,wood,50000.0,1000.0
273,Tehnomont,Tehnomont d.d.,"Ul. Prekomorskih brigada 12, 52100 Pula, Croatia",Croatia,HRV,,https://www.tehnomont.hr,,,,,,,
274,Euromodul,Euromodul d.o.o.,"Kukuljanovo 182/2, 51227 Kukuljanovo, Croatia",Croatia,HRV,,https://www.euromodul.hr/,,5.0,20.0,120.0,steel,15000.0,1000.0
275,Montažne kuće Krivaja,,,,,,,,,,,,,
276,Domprojekt,Domprojekt d.o.o.,"Ljubljanska avenija 4, 10000 Zagreb, Croatia",Croatia,HRV,Zagreb,https://www.domprojekt.hr,,15.0,50.0,200.0,wood,50000.0,1000.0
277,Wood Mar,WOOD MAR d.o.o.,"Vinogradska 3, 10450 Jastrebarsko, Croatia",Croatia,HRV,,,,5.0,60.0,200.0,wood,50000.0,1000.0
278,Monting,Monting d.o.o.,"Breznička 10, 42000 Varaždin, Croatia",Croatia,HRV,,https://www.monting.hr,,5.0,60.0,200.0,wood,50000.0,1000.0
279,NIVETO d.o.o.,,,,,,,,,,,,,
280,Histria Inženjering,Histria Inženjering d.o.o.,,,,,,,,,,,,
281,ECO-SISTEM,ECO-SISTEM d.o.o.,"Kralja Petra Krešimira IV 29, 40323 Prelog, Croatia",Croatia,HRV,,,,5.0,45.0,150.0,wood,50000.0,1200.0
282,Gradnja,Gradnja d.o.o. Pula,"Flavijevska 12, Pula, 52100, Croatia",Croatia,HRV,,https://www.gradnja.hr,,5.0,50.0,200.0,wood,50000.0,1200.0
283,Riko Hiše,Riko Hiše d.o.o.,"Stara Loka 8a, 4220 Škofja Loka, Slovenia",Slovenia,SVN,,https://www.riko-hise.si,,5.0,50.0,250.0,wood,70000.0,1400.0
284,Jelovica Hiše,Jelovica Hiše d.o.o.,"Kidričeva cesta 53, 4220 Škofja Loka, Slovenia",Slovenia,SVN,,https://www.jelovica-hise.si,,12.0,45.0,220.0,wood,55000.0,1200.0
285,Marles Hiše,Marles hiše Maribor d.o.o.,"Streliška cesta 1, 2000 Maribor, Slovenia",Slovenia,SVN,Maribor,https://www.marles.com,,15.0,65.0,300.0,wood,80000.0,1200.0
286,Lumar,Lumar IG d.o.o.,"Limbuška cesta 32A, 2000 Maribor, Slovenia",Slovenia,SVN,Maribor,https://www.lumar.si,,15.0,50.0,250.0,wood,90000.0,1500.0
287,Kager Hiša,KAGER HIŠA d.o.o.,"Gaji 43, 1234 Mengeš, Slovenia",Slovenia,SVN,,https://www.kager.si,,10.0,60.0,300.0,wood,85000.0,1500.0
288,JUBHome,JUBHome d.o.o.,"Dol pri Ljubljani 28, 1262 Dol pri Ljubljani, Slovenia",Slovenia,SVN,,https://www.jubhome.si,,5.0,60.0,200.0,concrete,50000.0,1000.0
289,Rihter,Rihter d.o.o.,"Loke pri Žusmu 5, 3223 Loke pri Žusmu, Slovenia",Slovenia,SVN,,https://www.rihter.si,,15.0,50.0,250.0,wood,100000.0,1400.0
290,Lesoteka Hiše,Lesoteka Hiše d.o.o.,"Cesta v Prod 84, 1000 Ljubljana, Slovenia",Slovenia,SVN,Ljubljana,,,8.0,60.0,200.0,wood,50000.0,1200.0
291,Kager Hiša,Kager Hiša d.o.o.,"Ulica bratov Babnik 10, 1000 Ljubljana, Slovenia",Slovenia,SVN,Ljubljana,https://www.kager.si/,,5.0,60.0,300.0,wood,100000.0,1600.0
292,Ekokoncept,Ekokoncept d.o.o.,"Cesta v Gorice 34, 1000 Ljubljana, Slovenia",Slovenia,SVN,Ljubljana,https://www.ekokoncept.si,,5.0,50.0,150.0,wood,50000.0,1000.0
293,Ekopaneli,,,,,,,,,,,,,
294,Xella,Xella International GmbH,"Duesseldorfer Landstrasse 395, 47259 Duisburg, Germany",Germany,DEU,North Rhine-Westphalia,https://www.xella.com,,,,,concrete,,
295,Hiša Ekos,Hiša Ekos d.o.o.,"Ulica 1. maja 6, 1234 Ljubljana, Slovenia",Slovenia,SVN,Ljubljana,,,5.0,50.0,150.0,wood,50000.0,1200.0
296,JSC Modular,,,,,,,,,,,,,
297,Ryterna Modul,UAB Ryterna Modul,"Pramonės g. 12, Garliava, LT-53285 Kaunas, Lithuania",Lithuania,LTU,Kaunas,https://www.rmodul.com,,6.0,20.0,120.0,steel,16000.0,1050.0
298,INHUS Prefab,UAB INHUS Prefab,"Kirtimų g. 57B, Vilnius, LT-02244, Lithuania",Lithuania,LTU,Vilnius,https://www.inhus.eu,,5.0,50.0,200.0,concrete,50000.0,1000.0
299,UAB Baltijos Modul,,,,,,,,,,,,,
300,Namas Modulis,UAB Namas Modulis,"Naugarduko g. 57, Vilnius 03201, Lithuania",Lithuania,LTU,Vilnius,,,5.0,45.0,120.0,wood,40000.0,1000.0
301,Ecococon,UAB Ecococon,"Lentvario g. 18, Vilnius, LT-02300, Lithuania",Lithuania,LTU,Vilnius,https://ecococon.eu,,5.0,50.0,200.0,wood,50000.0,1000.0
302,Timber Cabins,UAB Timber Cabins,"Pramonės g. 12, Vilnius, LT-11111, Lithuania",Lithuania,LTU,Vilnius,,,5.0,35.0,120.0,wood,25000.0,700.0
303,Prohaus,UAB Prohaus,"Gedimino pr. 45, Vilnius, 01109, Lithuania",Lithuania,LTU,Vilnius,,,5.0,45.0,150.0,wood,45000.0,950.0
304,Skydmedis,UAB Skydmedis,"Stoties g. 42, Siauliai, 76141, Lithuania",Lithuania,LTU,,,,8.0,60.0,150.0,wood,30000.0,500.0
305,Doleta,UAB Doleta,"Stoties g. 35, Alytus, 62123, Lithuania",Lithuania,LTU,Alytus,,,5.0,60.0,250.0,wood,50000.0,1200.0
306,Kodumaja,OÜ Kodumaja,"Raua 39, 51006 Tartu, Estonia",Estonia,EST,Tartu,https://www.kodumaja.ee,,10.0,50.0,200.0,wood,60000.0,1200.0
307,Forta Prefab,SIA Forta Prefab,"5 Lāčplēša iela, Rīga, LV-1011, Latvia",Latvia,LVA,,,,5.0,50.0,150.0,wood,50000.0,1000.0
308,ZTC,SIA ZTC,"Rūpniecības iela 1A, Jelgava, LV-3001, Latvia",Latvia,LVA,Jelgava,https://ztc.lv,,5.0,35.0,150.0,wood,45000.0,1200.0
309,Cross Timber Systems,SIA Cross Timber Systems,"123 Forest Lane, Riga, LV-1010, Latvia",Latvia,LVA,Riga,https://www.crosstimbersystems.lv,,5.0,50.0,200.0,cross-laminated timber,50000.0,1000.0
