id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
169,Bodrum Prefabrik,,,Turkey,TUR,,https://www.bodrumprefabrik.com.tr,,,,,,,
170,Fethiye Prefabrik Ev,,,Turkey,TUR,,,,,,,,,
171,Yatağan Prefabrik,,,Turkey,TUR,,,,,,,,,
172,Marmaris Prefabrik,,,Turkey,TUR,,,,,,,,,
173,Milas Prefabrik Konut,,,Turkey,TUR,,,,,,,,,
174,Datça Prefabrik Ev,,,Turkey,TUR,,,,,,,,,
175,Ula Prefabrik,,,Turkey,TUR,,,,,,,,,
176,Tekirdağ Prefabrik Ev,,,Turkey,TUR,,,,,,,,,
177,Prefabrik Yapı Tekirdağ,,,Turkey,TUR,,,,,,,,,
178,Modüler Ev Sistemleri,,,Turkey,TUR,,,,,,,,,
179,Hızlı Prefabrik Çözümler,,,Turkey,TUR,,,,,,,,,
180,Tekirdağ Modüler Konut,,,Turkey,TUR,,,,,,,,,
181,Prefabrik Ev İmalatı Tekirdağ,,,Turkey,TUR,,,,,,,,,
182,Panel Ev Sistemleri,,,Turkey,TUR,,,,,,,,,
183,Çelik Ev Modelleri,,,Turkey,TUR,,,,,,,,,
184,Prefabrik Yapı Çözümleri,,,Turkey,TUR,,,,,,,,,
185,Tekirdağ Hazır Konut,,,Turkey,TUR,,,,,,,,,
186,Modüler Yapı Teknolojileri,,,Turkey,TUR,,,,,,,,,
187,Prefabrik Ev Sistemleri,,,Turkey,TUR,,,,,,,,,
188,Tekirdağ Panel Ev,,,Turkey,TUR,,,,,,,,,
189,Prefabrik Konut Üretimi,,,Turkey,TUR,,,,,,,,,
190,Hızlı Yapı Çözümleri,,,Turkey,TUR,,,,,,,,,
191,Kahramanmaraş Prefabrik Ev,,,Turkey,TUR,,,,,,,,,
192,Kahraman Prefabrik,Kahraman Prefabrik İmalat Sanayi ve Ticaret Ltd. Şti.,,Turkey,TUR,,,,,,,,,
193,Maraş Modular Yapı,,,Turkey,TUR,,,,,,,,,
194,Akdeniz Prefabrik,,,Turkey,TUR,,,,,,,,,
195,Anadolu Prefabrik Evleri,,,Turkey,TUR,,,,,,,,,
196,Kahraman Yapı Sistemleri,,,Turkey,TUR,,,,,,,,,
197,Çelik Prefabrik,,,Turkey,TUR,,,,,,,,,
198,Öz Prefabrik Ev,,,Turkey,TUR,,,,,,,,,
199,Kervan Prefabrik,,,Turkey,TUR,,,,,,,,,
200,Maraş İnşaat ve Prefabrik,,,Turkey,TUR,,,,,,,,,
201,Yurt Prefabrik,Yurt Prefabrik Yapı Sistemleri Sanayi ve Ticaret A.Ş.,"Organize Sanayi Bölgesi 3. Cadde No: 12, Kahramanmaraş, Turkey",Turkey,TUR,,,,15.0,50.0,200.0,steel,100000.0,2000.0
202,Elif Prefabrik,Elif Prefabrik Yapı İnşaat Sanayi ve Ticaret Ltd. Şti.,"Organize Sanayi Bölgesi 5. Cadde No:6, Kahramanmaraş, Turkey",Turkey,TUR,,,,12.0,40.0,150.0,steel,75000.0,1875.0
203,Doğuş Prefabrik,,,Turkey,TUR,,,,,,,,,
204,Beyaz İnşaat Prefabrik,,,Turkey,TUR,,,,,,,,,
205,Güneydoğu Prefabrik,,,Turkey,TUR,,,,,,,,,
206,Karmod Prefabrik,Karmod Prefabrik Yapı Teknolojileri Sanayi ve Ticaret A.Ş.,"D-100 Karayolu Üzeri, Karsap Mahallesi, Düzce, 81030, Turkey",Turkey,TUR,,https://www.karmod.com,,20.0,21.0,149.0,steel,50000.0,2000.0
207,Alp Prefabrik,Alp Prefabrik Yapı Sistemleri Sanayi ve Ticaret Limited Şirketi,"Organize Sanayi Bölgesi, 5. Cadde No: 12, Düzce, Turkey",Turkey,TUR,,,,15.0,45.0,250.0,steel,100000.0,2000.0
208,Ak Metal Prefabrik,Ak Metal Prefabrik Yapı Sanayi ve Ticaret Ltd. Şti.,"Öztürkler Mahallesi, 80600 Düzce Merkez/Düzce, Turkey",Turkey,TUR,,,,,,,steel,,
209,Aksan Prefabrik,Aksan Prefabrik Yapı Sanayi ve Ticaret A.Ş.,"Osb Mahallesi, 1. Cadde, No:12, Düzce, Düzce, 81620, Turkey",Turkey,TUR,,https://www.aksanprefabrik.com.tr,,15.0,30.0,150.0,steel,50000.0,2500.0
210,Güven Prefabrik,Güven Prefabrik Yapı Sistemleri,"D-100 Karayolu Üzeri, Düzce Merkez, Düzce, Turkey",Turkey,TUR,,https://www.guvenprefabrik.com,,,,,steel,,
211,Prefabrik Yapı,Prefabrik Yapı İnşaat Sanayi ve Ticaret Anonim Şirketi,"Osmaniye Mahallesi, Üçkuyular Caddesi, No: 4, Düzce, Turkey",Turkey,TUR,,https://www.prefabrikyapi.com,,15.0,30.0,150.0,steel,100000.0,2500.0
212,İzopoli Prefabrik,İzopoli Yapı Sanayi ve Ticaret A.Ş.,"Aydınpınar Mah. 125. Sk. No:7, Düzce, Turkey",Turkey,TUR,,https://www.izopoli.com.tr,,5.0,50.0,200.0,steel,150000.0,2000.0
213,Özge Yapı,Özge Yapı Sanayi ve Ticaret A.Ş.,"Özge Yapı Sanayi ve Ticaret A.Ş., Gümüşova Organize Sanayi Bölgesi, 3. Cadde No:3, Gümüşova, Düzce, Turkey",Turkey,TUR,,https://www.ozgeyapi.com,,15.0,35.0,150.0,steel,100000.0,3000.0
214,Düzce Prefabrik,,,Turkey,TUR,,,,,,,,,
215,Betopan Prefabrik,,,Turkey,TUR,,,,,,,,,
