id,brand,head_office_legal_name,address,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
379,Артель Кузбасс,,,,,,,,,,
380,БлокДом Кемерово,,,,,,,,,,
381,Домокомплекты Сибири,,,,,,,,,,
382,СтройКонтейнер,,,,,,,,,,
383,Сибирская Панель,,,,,,,,,,
384,Контейнерные Дома Кузбасса,,,,,,,,,,
385,ТехноДом Кемерово,,,,,,,,,,
386,Домокомплект Пермь,ООО Домокомплект Пермь,"ул. Ленина, 50, г. Пермь, Пермский край, 614000, Россия",https://domokomplektperm.ru,,8,50.0,150.0,wood,1200000.0,24000.0
387,Пермские Модульные Дома,,,,,,,,,,
388,Каркасные Дома Пермь,,,https://каркасныедомапермь.рф,,,,,wood,,
389,Пермь Панельные Конструкции,,,,,,,,,,
390,Пермь Контейнерные Дома,,,,,,,,,,
391,Префаб Компании Пермь,,,,,,,,,,
392,МодульСтрой Пермь,,,,,,,,,,
393,Сборные Дома Пермь,,,,,,,,,,
394,Пермь Блок-Контейнер,,,,,,,,,,
395,Пермь Домострой,,,,,,,,,,
396,Пермь ДомоСтрой,,,,,,,,,,
397,Пермь Модуль,,,,,,,,,,
398,Пермь Каркас,,,,,,,,,,
399,Пермь Префаб,,,,,,,,,,
400,Пермь Дома,,,,,,,,,,
401,Домокомплект Казань,,,,,,,,,,
402,Модульные Дома Татарстан,,,,,,,,,,
403,Татарстанские Панельные Дома,,,,,,,,,,
404,Казанские Сборные Дома,,,,,,,,,,
405,Каркасные Дома Казань,ООО Каркасные Дома Казань,"ул. Баумана, д. 10, Казань, Республика Татарстан, 420111, Russia",https://каркасные-дома-казань.рф,,8,50.0,150.0,wood,1500000.0,25000.0
406,Казанский Префаб,,,,,,,,,,
407,Контейнерные Дома Татарстан,,,,,,,,,,
408,Татарстанские Блок-контейнеры,,,,,,,,,,
409,Префабрика Казань,,,,,,,,,,
410,Домокомплекты Татарстан,,,,,,,,,,
411,Панельные Конструкции Казань,,,,,,,,,,
412,Сборные Конструкции Татарстан,,,,,,,,,,
413,Казанские Модульные Конструкции,Казанские Модульные Конструкции ООО,"ул. Пушкина, 15, Казань, Республика Татарстан, 420000, Russia",https://www.kmk-kazan.ru,,5,45.0,150.0,wood,1500000.0,30000.0
414,Татарстанские Каркасники,,,,,,,,,,
415,Префаб Дома Татарстан,,,,,,,,,,
416,Домокомплект Уфа,ООО Домокомплект Уфа,"ул. 50 лет Октября, 20, Уфа, Республика Башкортостан, 450001, Россия",https://ufadomokomplekt.ru,,5,50.0,200.0,wood,1500000.0,30000.0
417,Модульные дома Башкортостан,,,,,,,,,,
418,Каркасник Урал,,,,,,,,,,
419,Сборный дом Уфа,,,,,,,,,,
420,Панельный дом Башкирия,,,,,,,,,,
421,Блок-контейнер Уфа,ООО Блок-контейнер Уфа,"ул. Пушкина, 45, Уфа, Республика Башкортостан, 450000, Россия",https://blokcontainer-ufa.ru,,5,15.0,60.0,steel,250000.0,20000.0
422,Префаб РБ,,,,,,,,,,
423,Контейнерный дом Уфа,,,,,,,,,,
424,Модульный дом РБ,,,,,,,,,,
425,Панелька Уфа,,,,,,,,,,
426,Воронежский Домостроительный Комбинат,АО Воронежский Домостроительный Комбинат,"ул. Домостроителей, 1, Воронеж, Воронежская область, 394065, Россия",https://www.vdsk.ru,,8,50.0,200.0,concrete,1500000.0,30000.0
427,Строймонтаж,,,,,,,,,,
428,Модульный Дом Воронеж,,,,,,,,,,
429,Терем Воронеж,ООО Терем Воронеж,"ул. Примерная, д. 1, Воронеж, Воронежская область, 394000, Россия",https://terem-voronezh.ru,,12,35.0,180.0,wood,1500000.0,20000.0
430,Домокомплект Воронеж,,,,,,,,,,
431,ЭкоДом Воронеж,ООО ЭкоДом Воронеж,"улица Труда, 12, Воронеж, Воронежская область, 394000, Russia",https://ecodom-vrn.ru,,8,40.0,150.0,wood,1500000.0,30000.0
432,Каркасник Воронеж,,,,,,,,,,
433,Сборные Домостроения,,,,,,,,,,
434,УЮТСтрой,,,,,,,,,,
435,КонтейнерДом Воронеж,,,,,,,,,,
436,ПанельДом Воронеж,,,,,,,,,,
437,БлокКонтейнер Воронеж,,,,,,,,,,
438,Префаб Хаус Воронеж,,,,,,,,,,
439,МодульСтрой Воронеж,,,,,,,,,,
440,КубДом Воронеж,,,,,,,,,,
441,ООО Саратовский Домокомплект,,,,,,,,,,
442,ЗАО Модульные Дома Саратов,,,,,,,,,,
443,ООО Панельные Конструкции,,,,,,,,,,
444,ИП Каркасные Дома,,,,,,,,,,
445,ООО Префаб Хаус,,,,,,,,,,
446,Блок-Контейнер Саратов,ООО Блок-Контейнер Саратов,,,,,,,,,
447,ЗАО Контейнерные Конструкции,,,,,,,,,,
448,ООО Сборные Дома,ООО Сборные Дома,,,,,,,,,
449,ООО Домокомплект Плюс,,,,,,,,,,
450,ЗАО Панелька-Профи,,,,,,,,,,
451,ИП Модуль-Строй,,,,,,,,,,
452,ООО Фабрика Каркасных Домов,,,,,,,,,,
453,ЗАО Саратов Префаб,ЗАО Саратов Префаб,"ул. Московская, д. 34, Саратов, Саратовская область, 410000, Россия",https://saratovprefab.ru,,12,50.0,200.0,concrete,1200000.0,25000.0
454,ООО Комплект Дома,ООО Комплект Дома,,,,,,,,,
455,ИП Панельные Постройки,,,,,,,,,,
456,Карелстрой,,,,,,,,,,
457,Домострой Карелия,,,,,,,,,,
458,КарелДом,ООО КарелДом,"ул. Ленина, 25, Петрозаводск, Республика Карелия, 185035, Россия",https://www.kareldom.ru,,8,45.0,150.0,wood,1500000.0,35000.0
459,Петрозаводскстрой,,,,,,,,,,
460,Северный Домокомплект,,,,,,,,,,
461,Карельский Дом,,,,,,,,,,
462,ЭкоДом Петрозаводск,ООО ЭкоДом Петрозаводск,"ул. Лесная, д. 5, Петрозаводск, Республика Карелия, 185000, Russia",https://ekodom-ptz.ru,,5,50.0,200.0,wood,1500000.0,30000.0
463,КарелияМодуль,,,,,,,,,,
464,Скандинавский Дом,,,,,,,,,,
465,Карельский Завод Домов,,,,,,,,,,
466,ООО «Домострой»,,,,,,,,,,
467,ЗАО «Сибстрой»,,,,,,,,,,
468,ООО «Сибирский Домокомплект»,,,,,,,,,,
469,Иркутская Компания Модульных Домов,,,,,,,,,,
470,ИП «Строитель»,,,,,,,,,,
471,ООО «Панелька Иркутск»,,,,,,,,,,
472,ООО «Байкалстрой»,,,,,,,,,,
473,Иркутский Каркасник,ООО «Иркутский Каркасник»,,,,,,,,,
474,Сборный Дом,ООО «Сборный Дом»,"ул. Байкальская, д. 123, г. Иркутск, Иркутская область, 664000, Russia",https://www.sborny-dom.ru,,5,50.0,200.0,wood,1500000.0,30000.0
475,ООО «Контейнердом»,,,,,,,,,,
476,ООО «Блок-Конструкция»,ООО «Блок-Конструкция»,,,,,,,,,
477,Префаб-Иркутск,ООО «Префаб-Иркутск»,,,,,,,,,
478,Региональный Домокомплект,ООО «Региональный Домокомплект»,"ул. Ленина, 25, Иркутск, Иркутская область, 664003, Russia",https://regiondomkomplekt.ru,,5,50.0,150.0,wood,1200000.0,25000.0
479,ООО «Иркутский Модульный Завод»,ООО «Иркутский Модульный Завод»,,,,,,,,,
480,ООО «Ангарские Дома»,,,,,,,,,,
481,ООО Домостроительный Комбинат,ООО Домостроительный Комбинат,,,,,,,,,
482,Сибирский Домокомплект,"ООО ""Сибирский Домокомплект""","ул. Ленина, 50, Красноярск, Красноярский край, 660000, Russia",https://sibir-domokomplekt.ru,,12,60.0,250.0,wood,1500000.0,35000.0
483,Красноярскстрой,,,,,,,,,,
484,Модульные Конструкции,,,,,,,,,,
485,СибирьКонтейнерСтрой,,,,,,,,,,
486,Домокомплект Сервис,,,,,,,,,,
487,ПанельСтрой,,,,,,,,,,
488,Арт-Дом,ООО Арт-Дом,"ул. Ленина, д. 10, г. Красноярск, Красноярский край, 660000, Russia",https://art-dom.ru,,5,30.0,150.0,wood,1500000.0,40000.0
489,КонтейнерХаус,,,,,,,,,,
490,КуполДом,,,,,,,,,,
491,МодульДом,,,,,,,,,,
492,Сибирский Завод Домов,,,,,,,,,,
493,КаркасСтрой,,,,,,,,,,
494,ПрефабСервис,,,,,,,,,,
495,БлокКонтейнерСтрой,,,,,,,,,,
496,ООО Волгоградстрой,,,,,,,,,,
497,ЗАО Домострой,,,,,,,,,,
498,ИП Каркасные Дома,,,,,,,,,,
499,ПанельДом,ООО ПанельДом,"ул. Ленина, д. 25, г. Волгоград, Волгоградская область, 400005, Россия",https://paneldom.ru,,5,45.0,150.0,wood,1500000.0,30000.0
500,ООО МодульПроект,,,,,,,,,,
501,ЗАО Сборные Дома,,,,,,,,,,
502,ООО КонтейнерДом,,,,,,,,,,
503,ИП ПрефабСтрой,,,,,,,,,,
504,ООО БлокСтрой,,,,,,,,,,
505,ООО Домокомплект Волгоград,ООО Домокомплект Волгоград,,,,,,,,,
506,ЗАО КаркасСтрой,,,,,,,,,,
507,ООО ВолгаДом,,,,,,,,,,
508,ИП ПанельСтрой,,,,,,,,,,
509,ООО МодульТехнологии,,,,,,,,,,
510,ЗАО ВолгоградКонтейнер,,,,,,,,,,
511,BelDom,,,,,,,,,,
512,StroyDomBel,,,,,,,,,,
513,ModulBel,,,,,,,,,,
514,PanelDomBelgorod,,,,,,,,,,
515,BelgorodPrefab,,,,,,,,,,
516,DomokomplektBel,,,,,,,,,,
517,ContainerDomBelgorod,,,,,,,,,,
518,KarkasnikBel,,,,,,,,,,
519,PrefabrikaBel,,,,,,,,,,
520,BlockContainerBel,,,,,,,,,,
521,BelgorodModul,,,,,,,,,,
522,StroyPanelBel,,,,,,,,,,
523,ModularDomBel,,,,,,,,,,
524,BelFactoryHomes,,,,,,,,,,
525,KitHomesBelgorod,,,,,,,,,,
526,ООО Домокомплект,,,,,,,,,,
527,Завод Модульных Домов,,,,,,,,,,
528,Каркасные Дома Рязань,,,,,,,,,,
529,Панельные Системы,,,,,,,,,,
530,Рязанские Префаб,,,,,,,,,,
531,Компания Каркасник,,,,,,,,,,
532,Сборные Дома 62,,,,,,,,,,
533,Контейнерные Решения,,,,,,,,,,
534,Завод Блок-контейнеров,,,,,,,,,,
535,Рязанские Модульные Конструкции,,,,,,,,,,
536,Префаб Инжиниринг,,,,,,,,,,
537,Строительные Комплекты,,,,,,,,,,
538,Домостроительная Компания,,,,,,,,,,
539,Рязанский Завод Панелей,,,,,,,,,,
540,Модульные Технологии,,,,,,,,,,
541,Тульский Завод Домокомплектов,"ООО ""Тульский Завод Домокомплектов""","ул. Примерная, д. 1, Тула, Тульская область, 300000, Russia",https://tulazavoddomokomplektov.ru,,5,60.0,200.0,wood,1500000.0,25000.0
542,Модульные дома Тула,,,,,,,,,,
543,Тула Строй Каркасник,,,,,,,,,,
544,Панельные дома Тула,,"ул. Примерная, д. 1, Тула, Тульская область, 300000, Россия",https://paneldomatula.ru,,,,,concrete,,
545,Тульский Префаб,,,,,,,,,,
546,Контейнерные дома и блок-контейнеры Тула,,,,,,,,,,
547,Тула Коттедж,,,,,,,,,,
548,Сборные дома Тула,,,,,,,,,,
549,Тула Домостроение,,,,,,,,,,
550,Тула Модуль,,,,,,,,,,
551,Завод Панелька,,,,,,,,,,
552,Тульские Дома из Контейнеров,,,,,,,,,,
553,Модульные Конструкции Тула,,,,,,,,,,
554,Тула Фабрика Домов,,,,,,,,,,
555,Тула Каркасный Дом,"ООО ""Тула Каркасный Дом""","ул. Примерная, д. 1, г. Тула, Тульская область, 300000, Россия",https://tula-karkas.ru,,5,60.0,150.0,wood,2000000.0,35000.0
556,ООО Модульные конструкции,,,,,,,,,,
557,Завод Сборных Домов,,,,,,,,,,
558,ТверьКаркасДом,,,,,,,,,,
559,Домокомплекты Тверь,,,,,,,,,,
560,ООО Каркасник,ООО Каркасник,,,,,,,,,
561,ТверьПанельДом,,,,,,,,,,
562,ПрефабСтрой,,,,,,,,,,
563,ТверьКонтейнерДом,,,,,,,,,,
564,ПроектДом Тверь,,,,,,,,,,
565,СтройГрад Тверь,,,,,,,,,,
566,ТверьБлокКонтейнер,,,,,,,,,,
567,Тверь Домострой,,,,,,,,,,
568,ЭкоДом Тверь,,"ул. Имени Желябова, д. 24, Тверь, Тверская область, 170100, Russia",https://ekodomtver.ru,,5,50.0,150.0,wood,1500000.0,30000.0
569,Сборные Дома Тверь,,,,,,,,,,
570,Тверь МодульСтрой,,,,,,,,,,
571,Ивановский Домокомплект,,,,,,,,,,
572,Модульные Системы Иваново,,,,,,,,,,
573,Домостроительные Технологии,,,,,,,,,,
574,Панельные Дома Иваново,,,,,,,,,,
575,Каркасные Дома Иваново,,,,,,,,,,
576,Сборные Конструкции,ООО Сборные Конструкции,"ул. Пушкина, д. 10, Иваново, Ивановская область, 153000, Россия",https://www.sborkonstrukcii.ru,,5,50.0,200.0,wood,1500000.0,30000.0
577,Ивановские Префабы,,,,,,,,,,
578,Блок Контейнеры Иваново,,,,,,,,,,
579,Контейнерные Дома Иваново,,,,,,,,,,
580,Префабрикаты Иваново,,,,,,,,,,
581,Ивановский Каркасник,ООО Ивановский Каркасник,"ул. Пушкина, д. 10, Иваново, Ивановская область, 153000, Россия",https://ivkar.ru,,8,45.0,150.0,wood,1200000.0,25000.0
582,Технологии Домостроения,"ООО ""Технологии Домостроения""","ул. Ленина 5, Иваново, Ивановская область, 153000, Russia",https://www.tehdom.ru,,10,45.0,150.0,wood,1500000.0,30000.0
583,Иваново Модуль,,,,,,,,,,
584,Строительные Системы Иваново,,,,,,,,,,
585,Ивановский Завод Домокомплектов,,,,,,,,,,
586,Брянскстройдом,,,,,,,,,,
587,Домокомплект Брянск,,,,,,,,,,
588,Каркасные дома Брянск,,,,,,,,,,
589,Модульный Дом Брянск,,,,,,,,,,
590,Панельный Дом Брянск,,,,,,,,,,
591,Префаб Брянск,,,,,,,,,,
592,Сборные Дома Брянск,,,,,,,,,,
593,Контейнерные Дома Брянск,,,,,,,,,,
594,Блок-контейнер Брянск,ООО Блок-контейнер Брянск,"ул. Советская, д. 10, Брянск, Брянская область, 241000, Россия",https://blok-konteiner-bryansk.ru,,5,20.0,100.0,steel,300000.0,15000.0
595,Брянск Модуль,,,,,,,,,,
596,Панелька Брянск,,,,,,,,,,
597,Каркасник Брянск,,,,,,,,,,
598,Брянск Префаб,,,,,,,,,,
599,Модуль Брянск,,,,,,,,,,
600,Брянск Домокомплект,,,,,,,,,,
601,Владимирский Домокомплект,,,,,,,,,,
602,МодульСтрой33,,,,,,,,,,
603,ПанельДом Владимир,ООО ПанельДом Владимир,"ул. Ленина, д. 25, Владимир, Владимирская область, 600000, Россия",https://paneldom-vladimir.ru,,8,45.0,150.0,wood,1200000.0,25000.0
604,КаркасСтрой,,,,,,,,,,
605,СтройПанель,,,,,,,,,,
606,СборДом33,,,,,,,,,,
607,КонтейнерДом Владимир,ООО КонтейнерДом Владимир,"ул. Ленина, 17, г. Владимир, Владимирская область, 600000, Россия",https://www.containerdomvladimir.ru,,5,25.0,120.0,steel,500000.0,30000.0
608,ПрефабСтрой,,,,,,,,,,
609,БлокКонтейнерСервис,,"ул. Ленина, д. 5, Владимир, Владимирская область, 600000, Russia",https://blokcontainer.ru,,5,20.0,120.0,steel,500000.0,25000.0
610,МодульПанель,,,,,,,,,,
611,ДомПанель33,"ООО ""ДомПанель33""","ул. Ленина, 123, Владимир, Владимирская область, 600000, Russia",https://dompanel33.ru,,5,45.0,120.0,wood,1500000.0,25000.0
612,КаркасДом Владимир,ООО КаркасДом Владимир,"ул. Ленина, д. 25, г. Владимир, Владимирская область, 600000, Russia",https://karkasdom-vladimir.ru,,12,45.0,200.0,wood,1200000.0,30000.0
613,КомплектДом,ООО КомплектДом,"ул. Ленина, д. 25, г. Владимир, Владимирская область, 600000, Russia",https://komplektdom.ru,,7,50.0,150.0,wood,1500000.0,20000.0
614,МодульСервис,,,,,,,,,,
615,ПанельКонструкция,,,,,,,,,,
616,Костромской Домокомплект,,,,,,,,,,
617,МодульСтрой,,,,,,,,,,
618,ПанельДом Кострома,,,,,,,,,,
619,Кострома Каркасные Дома,,,,,,,,,,
620,СборДом,,,,,,,,,,
621,КонтейнерДом Кострома,,,,,,,,,,
622,ПрефабСтрой,,,,,,,,,,
623,БлокКонтейнерСтрой,,,,,,,,,,
624,МодДом Кострома,,,,,,,,,,
625,Панелька Костромские Дома,,,,,,,,,,
626,КаркасСтрой Кострома,ООО КаркасСтрой Кострома,"ул. Советская, д. 52, Кострома, Костромская область, 156000, Россия",https://karkasstroy44.ru,,10,60.0,200.0,wood,1500000.0,30000.0
627,Домокомплект Кострома,ООО Домокомплект Кострома,"ул. Примерная, 10, Кострома, Костромская область, 156000, Россия",https://domokomplekt-kostroma.ru,,5,60.0,150.0,wood,1500000.0,20000.0
628,Кострома Префаб,,,,,,,,,,
629,СтройКонтейнер Кострома,,,,,,,,,,
630,Костромской Сборный Дом,,,,,,,,,,
631,ООО Домокомплект,,,,,,,,,,
632,ТюменьСтройДом,,,,,,,,,,
633,СибДом,,,,,,,,,,
634,Каркасник Тюмень,,,,,,,,,,
635,Блок-Модуль,,,,,,,,,,
636,МодульГрад,,,,,,,,,,
637,ПрефабСтрой,,,,,,,,,,
638,ТюменьПанельДом,ООО ТюменьПанельДом,"ул. Мельникайте, д. 100, г. Тюмень, Тюменская область, 625026, Россия",https://www.tyumenpaneldom.ru,,5,50.0,200.0,wood,1500000.0,30000.0
639,СборДом Тюмень,,,,,,,,,,
640,КонтейнерДом,,,,,,,,,,
641,Модульные Системы,,,,,,,,,,
642,Тюменский Завод Модульных Домов,,,,,,,,,,
643,ЭкоДом Тюмень,ООО ЭкоДом Тюмень,"ул. Республики, 142, Тюмень, Тюменская область, 625000, Russia",http://ekodom72.ru,,5,45.0,150.0,wood,2000000.0,25000.0
644,Панелька Тюмень,,,,,,,,,,
645,ТюменьКаркас,,,,,,,,,,
646,ООО ВладДом,ООО ВладДом,,,,,,,,,
647,Приморский ДСК,Приморский Домостроительный Комбинат,"ул. Приморская, д. 10, Владивосток, Приморский край, 690000, Russia",https://primdsk.ru,,5,45.0,200.0,wood,1500000.0,35000.0
648,Домостроительный комбинат,,,,,,,,,,
649,Дальневосточный Дом,ООО Дальневосточный Дом,"ул. Ленина, д. 5, Владивосток, Приморский край, 690000, Россия",https://dv-dom.ru,,5,45.0,150.0,wood,1200000.0,35000.0
650,МодульСтрой,,,,,,,,,,
651,Владивостокский завод модульных домов,,,,,,,,,,
652,Приморский Завод,,,,,,,,,,
653,ООО СтройСервис,ООО СтройСервис,,,,,,,,,
654,Группа компаний ДальСтрой,,,,,,,,,,
655,СибДом,ООО СибДом,"ул. Ленина, д. 10, г. Владивосток, Приморский край, 690091, Russia",https://sibdom.ru,,12,40.0,150.0,wood,2500000.0,30000.0
656,Контейнерные Дома Владивосток,,,,,,,,,,
657,ПримСтройКомплект,,,,,,,,,,
658,ВостокДом,,,,,,,,,,
659,ООО Приморский Префаб,ООО Приморский Префаб,,,,,,,,,
660,Технострой Приморье,,,,,,,,,,
661,БайкалДом,,,,,,,,,,
662,БайкалСтройГрупп,,,,,,,,,,
663,Домостроитель,,,,,,,,,,
664,БайкалПанель,ООО БайкалПанель,"ул. Ленина, 50, Улан-Удэ, Республика Бурятия, 670000, Russia",https://baikalpanel.ru,,5,45.0,150.0,wood,1500000.0,35000.0
665,Сибирский Дом,,,,,,,,,,
666,Зодчий,ООО Зодчий,"ул. Наметкина, 10Б, Москва, Московская область, 117420, Russia",https://www.zodchiy.ru,,30,50.0,200.0,wood,500000.0,30000.0
667,Канадские дома,,,,,,,,,,
668,Теремъ,,,,,,,,,,
669,ДубльДом,ООО ДубльДом,"ул. Пресненская, д. 8, Москва, Московская область, 123317, Россия",https://dubbledom.com,,8,26.0,140.0,wood,1000000.0,40000.0
670,Модуль-хаус,,,,,,,,,,
671,Панелька,ООО Панелька,"ул. Примерная, д. 10, Москва, Московская область, 123456, Россия",https://www.panelka.ru,,5,35.0,120.0,concrete,1500000.0,50000.0
672,Каркасный дом,,,,,,,,,,
673,Евромодуль,,,,,,,,,,
674,Аркос,,,,,,,,,,
675,Домокомплект,,,,,,,,,,
676,ТехноНИКОЛЬ,ООО «ТехноНИКОЛЬ Строительные Системы»,"ул. Гиляровского, 47, Москва, Московская область, 129110, Россия",https://www.tn.ru,,,,,composite,,
677,Экопан,ООО «Экопан»,"ул. Ленинская Слобода, 19, Москва, Московская область, 115280, Россия",https://www.ecopan.ru,,10,50.0,300.0,wood,2500000.0,30000.0
678,Крона,,,,,,,,,,
679,Экспресс-дом,ООО Экспресс-дом,"ул. Тверская, д. 7, Москва, Московская область, 125009, Russia",https://express-dom.com,,15,35.0,150.0,wood,1500000.0,35000.0
680,Русский Дом,,,,,,,,,,
681,СипДом,"ООО ""СипДом""","ул. Ленина, д. 10, Москва, Россия, 119019",https://sipdom.ru,,15,50.0,250.0,wood,1500000.0,30000.0
682,Стройпанель,,,,,,,,,,
683,ДомСтрой,,,,,,,,,,
684,ПРОФХАУС,"ООО ""ПРОФХАУС""","ул. Большая Академическая, 5, Москва, Московская область, 125319, Russia",https://profhouse.ru,,12,45.0,200.0,wood,1500000.0,35000.0
685,МосДомСтрой,,,,,,,,,,
686,Завод Модульных Домов,,,,,,,,,,
687,Северный Домокомплект,ООО Северный Домокомплект,"ул. Профессора Попова, 23, Санкт-Петербург, Ленинградская область, 197376, Россия",https://severnydomokomplekt.ru,,10,50.0,200.0,wood,1500000.0,30000.0
688,Петербургский Домокомплект,,,,,,,,,,
689,СК СтройПанель,,,,,,,,,,
690,ЛенСтройДом,ООО ЛенСтройДом,"улица Восстания, дом 1, Санкт-Петербург, Ленинградская область, 191036, Россия",https://lenstroydom.ru,,8,50.0,150.0,wood,3000000.0,40000.0
691,МодульДом СПб,ООО МодульДом СПб,"ул. Марата, 72, Санкт-Петербург, Ленинградская область, 191119, Россия",https://moduldom-spb.ru,,5,40.0,150.0,wood,1500000.0,50000.0
692,Каркасные Дома СПб,ООО Каркасные Дома СПб,"ул. Гагарина, 14, Санкт-Петербург, Ленинградская область, 196105, Russia",https://karkasdomspb.ru,,12,40.0,200.0,wood,1500000.0,25000.0
693,АртХаус,ООО АртХаус,"ул. Большая Зеленина, д. 24, Санкт-Петербург, Россия, 197110",https://arthouse-spb.ru,,5,60.0,200.0,wood,2500000.0,50000.0
694,Блок-Контейнер СПб,"ООО ""Блок-Контейнер СПб""","ул. Лабораторная, д. 17, Санкт-Петербург, Ленинградская область, 192102, Россия",https://block-container-spb.ru,,8,18.0,120.0,steel,300000.0,25000.0
695,ЭкоКаркас,,,,,,,,,,
696,СК Модульный Дом,,,,,,,,,,
697,ДомСтрой,,,,,,,,,,
698,Прогресс Дом,,,,,,,,,,
699,ПанельДом,ООО ПанельДом,"ул. Профессора Попова, дом 37, Санкт-Петербург, Ленинградская область, 197022, Россия",https://paneldom.ru,,5,45.0,120.0,wood,2500000.0,40000.0
700,КапиталДом,,,,,,,,,,
701,МодулДом,Завод модульных строений 'МодулДом',"ул. Промышленная, д. 15, г. Люберцы, Московская область, 140000, Russia",https://moduldom.ru,,8,30.0,120.0,wood,1500000.0,50000.0
702,ООО 'Домокомплект',ООО 'Домокомплект',,,,,,,,,
703,Компания 'Панелька Дом',,,,,,,,,,
704,Контейнерные дома 'СтройКонтейнер',ООО 'СтройКонтейнер',"ул. Лесная, д. 5, г. Мытищи, Московская область, 141014, Россия",https://stroycontainer.ru,,5,15.0,80.0,steel,450000.0,35000.0
705,Фабрика сборных домов 'ПрефабСтрой',,,,,,,,,,
706,КаркасДом,,,,,,,,,,
707,Компания 'БлокКонтейнер',,,,,,,,,,
708,Модульные здания 'МодулСтрой',,,,,,,,,,
709,Сборные дома 'ЭкоДом',,,,,,,,,,
710,Панельные дома 'ПанельСтрой',,,,,,,,,,
711,Производство модульных домов 'МодулПром',,,,,,,,,,
712,Компания 'Домовит',,,,,,,,,,
713,ФлексиДом,,,,,,,,,,
714,Завод панельных строений 'ПанельТех',,,,,,,,,,
715,ООО 'МодульХаус',,,,,,,,,,
716,ДревоДом,ООО ДревоДом,"ул. Московская, 14, Санкт-Петербург, Ленинградская область, 190000, Russia",https://drevodom.ru,,5,45.0,200.0,wood,1500000.0,35000.0
717,СеверСтрой,,,,,,,,,,
718,ЛадогаДом,,,,,,,,,,
719,Домострой,ПКФ «Домострой»,,,,,,,,,
720,МодульСтрой,"ООО ""МодульСтрой""","ул. Примерная, д. 10, Санкт-Петербург, Ленинградская область, 190000, Russia",https://modulstroy.ru,,5,50.0,150.0,wood,1500000.0,30000.0
721,СтройГарант,ООО СтройГарант,"ул. Богатырский проспект, д. 22, офис 3Н, Санкт-Петербург, Ленинградская область, 197372, Россия",https://stroygarant.ru,,8,50.0,200.0,wood,1500000.0,30000.0
722,Фабрика домов,,,,,,,,,,
723,ООО «Блок Хаус»,,,,,,,,,,
724,Экопанель,,,,,,,,,,
725,Домокомплект ЛО,,,,,,,,,,
726,Архитек Дом,,,,,,,,,,
727,КонтейнерДом,,,,,,,,,,
728,ПанельДом,,,,,,,,,,
729,СтройПроект,,,,,,,,,,
730,КоттеджЛенд,,,,,,,,,,
731,Кубанские Дома,ООО Кубанские Дома,"ул. Красная, д. 100, Краснодар, Краснодарский край, 350000, Россия",https://kubanskiedoma.ru,,8,60.0,200.0,wood,1500000.0,25000.0
732,Модульные дома Юг,,,,,,,,,,
733,Сборные конструкции Кубани,,,,,,,,,,
734,Домокомплекты Краснодар,ООО Домокомплекты Краснодар,"ул. Красная, 170, Краснодар, Краснодарский край, 350000, Russia",http://domokomplekty-krasnodar.ru,,5,50.0,200.0,wood,1500000.0,30000.0
735,Панельные дома Юг,,,,,,,,,,
736,МодульСтрой Краснодар,,,,,,,,,,
737,Кубань Каркас,,,,,,,,,,
738,Префаб Юг,,,,,,,,,,
739,Каркасные дома Кубани,ООО Каркасные дома Кубани,"ул. Красная, д. 123, Краснодар, Краснодарский край, 350000, Россия",https://karkasdomkubani.ru,,8,50.0,150.0,wood,1500000.0,30000.0
740,Контейнерные дома Краснодар,,,,,,,,,,
741,СтройДом Краснодар,,,,,,,,,,
742,Блок-конструкции Юг,,,,,,,,,,
743,ЮгДомокомплекты,,,,,,,,,,
744,Краснодар Префаб,,,,,,,,,,
745,Сборный дом Кубань,,,,,,,,,,
746,Ростовский Завод Модульных Домов,,,,,,,,,,
747,Домокомплекты Юг,,,,,,,,,,
748,Модульные Технологии Ростов,,,,,,,,,,
749,Панельные Дома Ростов,,,,,,,,,,
750,Каркасник Юг,,,,,,,,,,
751,Сборные Дома Дона,,,,,,,,,,
752,Контейнерные Дома Юга,,,,,,,,,,
753,Префаб Юг,,,,,,,,,,
754,Блок-Контейнер Ростов,,"ул. Станционная, 40, Ростов-на-Дону, Ростовская область, 344000, Russia",https://bc-rostov.ru,,,,,steel,,
755,Ростовстрой Модуль,,,,,,,,,,
756,Южный Завод Каркасных Домов,ООО Южный Завод Каркасных Домов,"ул. Ленина, 123, г. Ростов-на-Дону, Ростовская область, 344000, Russia",https://yzcd.ru,,10,50.0,150.0,wood,1500000.0,30000.0
757,Южный Архитектор,,,,,,,,,,
758,Модульные Системы Ростов,,,,,,,,,,
759,Домострой Юг,,,,,,,,,,
760,Завод Домокомплект,ООО Завод Домокомплект,"ул. Примерная, д. 1, г. Ростов-на-Дону, Ростовская область, 344000, Россия",https://example.com,,10,50.0,200.0,wood,1500000.0,30000.0
761,Компания Модульные Дома,ООО Компания Модульные Дома,"ул. Примерная, д. 1, Новосибирск, Новосибирская область, 630000, Russia",https://www.modulnye-doma.ru,,5,30.0,120.0,wood,1500000.0,50000.0
762,Домокомплекты Сибирь,,,,,,,,,,
763,Новосибирские Каркасники,,,,,,,,,,
