id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
195,B & B Homes,,,Canada,CAN,Manitoba,,,,,,,,
196,Zelus Modular Homes,,,Canada,CAN,Manitoba,,,,,,,,
197,Prairie Barns Ltd.,,,Canada,CAN,Manitoba,,,,,,,,
198,Conquest Manufacturing,,,Canada,CAN,Manitoba,,,,,,,,
199,Giesbrecht Buildings,Giesbrecht Buildings Ltd.,"Box 60, Grunthal, Manitoba, R0A 0R0, Canada",Canada,CAN,Manitoba,https://giesbrechtbuildings.ca,,,,,wood,,
200,Best Buy Homes,Best Buy Homes Ltd.,"780 Pembridge Crescent, Brandon, Manitoba, R7A 7T3, Canada",Canada,CAN,Manitoba,https://www.bestbuyhomes.ca,,10,74.32,185.81,wood,120000.0,1500.0
201,Penner Builders,Penner Builders Ltd.,"85 Penner Drive, Blumenort, Manitoba, R0A 0C0, Canada",Canada,CAN,Manitoba,https://www.pennerbuilders.ca,,,,,wood,,
202,Heartland Homes,,,Canada,CAN,Manitoba,,,,,,,,
203,Thompson Homes,,,Canada,CAN,Manitoba,,,,,,,,
204,Home Tech Construction Ltd.,,,Canada,CAN,Manitoba,,,,,,,,
205,Roblin Builders,,,Canada,CAN,Manitoba,,,,,,,,
206,Nelson River Construction,Nelson River Construction Inc.,"50 Paramount Road, Winnipeg, Manitoba, R2X 2W3, Canada",Canada,CAN,Manitoba,https://www.nelsonriver.com,,,,,,,
207,Noble Homes,,,Canada,CAN,Manitoba,,,,,,,,
208,Arlt Homes,Arlt Homes Ltd.,"111 De Baets Street, Winnipeg, Manitoba, R2J 3R9, Canada",Canada,CAN,Manitoba,http://www.arlthomes.com,,0,,,wood,,
209,Kroeker Farms,Kroeker Farms Limited,"Box 940, 777 Circle K Drive, Winkler, Manitoba, R6W 4B1, Canada",Canada,CAN,Manitoba,https://www.kroekerfarms.com,,,,,,,
210,Heritage Lane Builders,Heritage Lane Builders Inc.,"12-2355 McGillivray Blvd, Winnipeg, Manitoba, R3Y 0T5, Canada",Canada,CAN,Manitoba,https://heritagelanebuilders.ca,,5,92.9,232.3,wood,150000.0,1800.0
211,Kent Homes,Kent Homes Limited,"1300 St. George Boulevard, Moncton, New Brunswick, E1E 3T3, Canada",Canada,CAN,New Brunswick,https://www.kenthomes.com,,15,37.16,185.81,wood,100000.0,1300.0
212,Supreme Homes,Supreme Homes Ltd.,"1585 Route 133, Grande-Digue, New Brunswick, E4R 5L9, Canada",Canada,CAN,New Brunswick,https://www.supremehomes.ca,,20,74.3,200.6,wood,150000.0,1500.0
213,Maple Leaf Homes,Maple Leaf Homes Inc.,"145 Bennington Rd, Fredericton, New Brunswick, E3B 2V6, Canada",Canada,CAN,New Brunswick,https://mapleleafhomes.ca,,30,74.32,185.81,wood,120000.0,
214,Scotian Homes,,,Canada,CAN,New Brunswick,,,,,,,,
215,Prestige Homes,Prestige Homes Inc.,"4183 Route 108, Deersdale, New Brunswick, E7L 1X6, Canada",Canada,CAN,New Brunswick,https://prestigehomes.ca,,25,65.03,222.97,wood,150000.0,
216,Mini Homes of New Brunswick,,,Canada,CAN,New Brunswick,,,,,,,,
217,Guildcrest Homes,,"1000 Lisgar Avenue, Renfrew, Ontario, K7V 3K4, Canada",Canada,CAN,New Brunswick,https://www.guildcrest.com,,,,,wood,,
218,Ritz Modular Homes,,,Canada,CAN,New Brunswick,,,,,,,,
219,Atlantic Homes,,,Canada,CAN,New Brunswick,,,,,,,,
220,Allsco Building Products,Allsco Building Products Ltd.,"1050 Pleasant Drive, Minto, New Brunswick, E4B 3X9, Canada",Canada,CAN,New Brunswick,https://www.allsco.com,,,,,,,
221,Kent Homes,Kent Homes,"100 Millennium Drive, Quispamsis, New Brunswick, E2E 6E3, Canada",Canada,CAN,Newfoundland and Labrador,https://www.kenthomes.com,,15,74.32,185.8,wood,150000.0,2000.0
222,Viking Ventures Ltd.,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
223,Newfound Builders Ltd.,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
224,Hickman Timber Mart,Hickman Building Supplies Limited,"1 Old Placentia Road, Mount Pearl, Newfoundland and Labrador, A1N 4P4, Canada",Canada,CAN,Newfoundland and Labrador,https://www.hickmantimbermart.ca,,,,,wood,,
225,Clarke Builders,Clarke Builders Ltd.,"123 Example Street, St. John's, Newfoundland and Labrador, A1A 1A1, Canada",Canada,CAN,Newfoundland and Labrador,https://www.clarkebuilders.ca,,5,90.0,200.0,wood,150000.0,1850.0
226,Riverside Cabins,Riverside Cabins Ltd.,"31 Highway 410, Baie Verte, Newfoundland and Labrador, A0K 1B0, Canada",Canada,CAN,Newfoundland and Labrador,https://riversidecabins.ca,,5,37.16,102.19,wood,49900.0,1500.0
227,Atlantic Homes,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
228,J-Lyn Enterprises,J-Lyn Enterprises Ltd.,"51 Old Bonne Bay Rd, Deer Lake, NL, A8A 1X3, Canada",Canada,CAN,Newfoundland and Labrador,https://www.jlynenterprises.ca,,5,,,wood,,
229,East Coast Homes,,,Canada,CAN,Newfoundland and Labrador,http://www.eastcoasthomes.org,,,,,wood,,
230,Newfound Home Builders,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
231,Island Precast,Island Precast Limited,"1 Precast Place, Conception Bay South, NL, A1X 7Y5, Canada",Canada,CAN,Newfoundland and Labrador,https://www.islandprecast.com,,5,60.39,185.81,concrete,150000.0,2500.0
232,Modular Homes Ltd.,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
233,Green Leaf Homes,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
234,Avalon Homes,,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
235,Northern Construction & Suppliers Ltd.,Northern Construction & Suppliers Ltd.,,Canada,CAN,Newfoundland and Labrador,,,,,,,,
236,Kent Homes,Kent Homes Limited,"15 Commerce Street, Bouctouche, New Brunswick, E4S 3Y5, Canada",Canada,CAN,Nova Scotia,https://www.kenthomes.com,,20,55.74,185.81,wood,150000.0,2000.0
237,Scotia Homes,,,Canada,CAN,Nova Scotia,,,,,,,,
238,Modular Home Builders Association,,,Canada,CAN,Nova Scotia,,,,,,,,
239,Prestige Homes,Prestige Homes Inc.,"Better Homes Road, Sussex, New Brunswick, E4E 5T2, Canada",Canada,CAN,Nova Scotia,https://prestigehomes.ca,,16,74.32,204.39,wood,120000.0,
240,Maple Leaf Homes,Maple Leaf Homes Incorporated,"385 Wilsey Road, Fredericton, New Brunswick, E3B 5N6, Canada",Canada,CAN,Nova Scotia,https://www.mapleleafhomes.ca,,40,74.32,204.39,wood,150000.0,1200.0
241,Supreme Homes,,,Canada,CAN,Nova Scotia,,,,,,,,
242,Zentner Steel Buildings Ltd.,Zentner Steel Buildings Ltd.,,Canada,CAN,Nova Scotia,https://zentnersteelbuildings.com,,,,,steel,,
243,Iron Maple Homes,,,Canada,CAN,Nova Scotia,,,,,,,,
244,Shelburne Modular Homes,,,Canada,CAN,Nova Scotia,,,,,,,,
245,East Coast Homes,East Coast Homes Ltd.,"123 Example Street, Halifax, Nova Scotia, B3J 1X8, Canada",Canada,CAN,Nova Scotia,https://www.eastcoasthomes.ca,,10,92.9,185.8,wood,150000.0,1615.0
246,Coastal Modular Homes,Coastal Modular Homes Ltd.,"123 Example Street, Halifax, Nova Scotia, B3J 1Z6, Canada",Canada,CAN,Nova Scotia,https://www.coastalmodularhomes.ca,,10,83.61,185.81,wood,150000.0,2200.0
247,The Home Centre,The Home Centre Limited,"451 Main Street, Bridgewater, Nova Scotia, B4V 2Y1, Canada",Canada,CAN,Nova Scotia,https://www.thehomecentre.ca,,12,74.32,185.81,wood,150000.0,2000.0
248,Atlantic Homes,,,Canada,CAN,Nova Scotia,,,,,,,,
249,Mini Home Sales,,,Canada,CAN,Nova Scotia,https://www.minihomesales.ca,,,,,,,
250,Tri-County Homes,,,Canada,CAN,Nova Scotia,,,,,,,,
251,Royal Homes,Royal Homes Limited,"116 Graham Street, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://www.royalhomes.com,,40,70.0,400.0,wood,150000.0,2000.0
252,Guildcrest Homes,Guildcrest Building Corporation,"374067 6th Line, Amaranth, Ontario, L9W 0M6, Canada",Canada,CAN,Ontario,https://guildcrest.com,,36,95.69,278.71,wood,150000.0,1800.0
253,Quality Homes,Quality Homes Inc.,"20423 Highway 12, Greenbank, Ontario, L0C 1B0, Canada",Canada,CAN,Ontario,https://www.qualityhomes.ca,,20,74.32,278.71,wood,150000.0,
254,Linwood Custom Homes,Linwood Homes Ltd.,"9393 Glover Road, Langley, BC, V1M 2R9, Canada",Canada,CAN,Ontario,https://www.linwoodhomes.com,,400,83.61,334.45,wood,100000.0,
255,Haven Modular,,,Canada,CAN,Ontario,https://havenmodular.com,,,,,,,
256,R-Hauz Solutions Inc.,R-Hauz Solutions Inc.,"55 City Centre Drive, Suite 100, Mississauga, Ontario, L5B 1M3, Canada",Canada,CAN,Ontario,https://rhauz.com,,5,55.74,185.81,wood,150000.0,2500.0
257,Noble Homes,,,Canada,CAN,Ontario,,,,,,,,
258,Canadian Timberframes,Canadian Timberframes Ltd.,"2010 Kicking Horse Drive, Golden, British Columbia, V0A 1H0, Canada",Canada,CAN,Ontario,https://canadiantimberframes.com,,,,,wood,,
259,Modular Home Additions,Modular Home Additions Ltd.,"38 Apex Road, Toronto, Ontario, M6A 2V2, Canada",Canada,CAN,Ontario,https://www.modularhomeadditions.ca,,5,55.74,185.81,wood,150000.0,2000.0
260,Canada Prefab,,,Canada,CAN,Ontario,,,,,,,,
261,Watson Building Supplies,Watson Building Supplies Ltd.,"60 Industrial Parkway S, Aurora, Ontario, L4G 3V6, Canada",Canada,CAN,Ontario,https://www.watsonbuildingsupplies.com,,0,,,,,
262,Timber Block,Timber Block Canada Inc.,"615 rue Notre-Dame, Lavaltrie, Quebec, J5T 1P4, Canada",Canada,CAN,Ontario,https://www.timberblock.com,,12,92.9,353.0,wood,250000.0,
263,Viceroy Homes,Viceroy Homes Limited,"635 Sovereign Road, London, Ontario, N5V 4K8, Canada",Canada,CAN,Ontario,https://www.viceroy.com,,20,46.45,278.71,wood,150000.0,2500.0
264,Alouette Homes,Alouette Homes Inc.,,Canada,CAN,Ontario,https://alouettehomes.com,,15,55.74,185.81,wood,125000.0,
265,Ritz Homes,Ritz Homes Inc.,"123 Example Street, Toronto, Ontario, M1A 2B3, Canada",Canada,CAN,Ontario,https://www.ritzhomes.ca,,10,92.9,232.3,wood,150000.0,1800.0
266,Bonneville Homes,Les Maisons Bonneville Ltd.,"800 Route 133, Noyan, QC J0J 1B0, Canada",Canada,CAN,Ontario,https://www.maisonsbonneville.com,,30,92.9,371.6,wood,150000.0,
267,SRI Homes,SRI Homes Inc.,"334 Albert Street, Strathroy, Ontario, N7G 3H5, Canada",Canada,CAN,Ontario,https://www.srihomes.com,,15,55.74,185.81,wood,100000.0,
268,Kent Homes,Kent Homes Limited,"9219 Commercial Street, New Minas, Nova Scotia, B4N 3E8, Canada",Canada,CAN,Ontario,https://www.kenthomes.com,,12,74.32,204.39,wood,100000.0,
269,Pro-Fab Homes,,,Canada,CAN,Ontario,,,,,,,,
270,Maple Leaf Homes,Maple Leaf Homes Inc.,"385 Wilsey Road, Fredericton, New Brunswick, E3B 5N6, Canada",Canada,CAN,Ontario,https://www.mapleleafthehomes.com/,,20,55.74,185.81,wood,150000.0,
271,Northlander Industries,Northlander Industries (2000) Ltd.,"165 Thames Road East, Exeter, Ontario, N0M 1S3, Canada",Canada,CAN,Ontario,https://www.northlanderindustries.com,,5,37.16,111.48,wood,100000.0,2500.0
272,Prestige Homes,,,Canada,CAN,Ontario,https://prestigehomes.ca,,,,,,,
273,Winton Homes & Cottages,Winton Homes Ltd.,"5605 L & A Road, Prince George, British Columbia, V2N 6C3, Canada",Canada,CAN,Ontario,https://www.wintonhomes.ca,,10,83.61,204.39,wood,75000.0,
274,True North Log Homes,True North Log Homes Inc.,"558 Muskoka District Road 118 W, Bracebridge, Ontario, P1L 1W8, Canada",Canada,CAN,Ontario,https://www.truenorthloghomes.com,,10,92.9,371.6,wood,150000.0,
275,Zentner Steel Buildings,Zentner Steel Buildings Ltd.,,Canada,CAN,Ontario,https://zentnersteelbuildings.com/,,,,,steel,,
276,Discovery Dream Homes,Discovery Dream Homes Ltd.,"1 Paisley Lane, Lakefield, Ontario, K0L 2H0, Canada",Canada,CAN,Ontario,https://www.discoverydreamhomes.com,,20,92.9,464.5,wood,150000.0,1500.0
277,Conquest Steel Builders,,,Canada,CAN,Ontario,,,,,,,,
278,Stonewood Building Group,Stonewood Building Group Inc.,"1855 Wharnsby Road, London, Ontario, N6G 5B4, Canada",Canada,CAN,Ontario,https://www.stonewoodgroup.ca,,5,92.9,278.7,wood,150000.0,2000.0
279,EcoLog Homes,EcoLog Building Systems Inc.,"30099 Highway 62, Bancroft, Ontario, K0L 1C0, Canada",Canada,CAN,Ontario,https://www.ecologhomes.com,,8,55.74,278.71,wood,60000.0,
280,Royal Modular Homes,Royal Homes Limited,"P.O. Box 399, Wingham, Ontario, N0G 2W0, Canada",Canada,CAN,Ontario,https://royalhomes.com,,24,55.7,278.7,wood,150000.0,2000.0
281,Ecomanufactured Homes,,,Canada,CAN,Ontario,,,,,,,,
282,Green Terra Homes,Green Terra Homes and Cottages Inc.,"9 Trinity Lane, Belleville, ON, K8N 5C8, Canada",Canada,CAN,Ontario,https://www.greenterrahomes.com,,15,37.16,185.81,steel,49900.0,
283,The Home Centre,,,Canada,CAN,Ontario,,,,,,,,
284,Maison Usinée Côté,Maison Usinée Côté,"515 2e Rang, Saint-Lin-Laurentides, Quebec, J5M 2A1, Canada",Canada,CAN,Quebec,https://www.maisonusineecote.com,,15,92.9,223.0,wood,150000.0,2000.0
285,Maisons Laprise,Les Maisons Laprise Inc.,"3025 Boulevard du Royaume, Saguenay, Quebec, G7X 7V3, Canada",Canada,CAN,Quebec,https://www.maisonlaprise.com,,45,93.0,465.0,wood,125000.0,1500.0
286,Pro-Fab,Les Industries Pro-Fab inc.,"1877 9e Rang, Saint-Apollinaire, Quebec, G0S 2E0, Canada",Canada,CAN,Quebec,https://www.profab.ca,,70,92.9,325.2,wood,150000.0,2200.0
287,Bonneville Homes,Les Maisons Bonneville Ltée,"850 Route de la Seigneurie, L'Assomption, QC, J5W 0E1, Canada",Canada,CAN,Quebec,https://www.maisonsbonneville.com,,45,55.74,232.26,wood,150000.0,
288,Maisons Usinées Confort Design,Maisons Usinées Confort Design Inc.,"1234 Rue de l'Industrie, Ville de Québec, QC, G1C 1C1, Canada",Canada,CAN,Quebec,https://www.confortdesign.com,,10,75.0,200.0,wood,150000.0,2000.0
289,Les Maisons Monty,Les Maisons Monty Inc.,"1234 Rue Example, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.maisonsmonty.com,,10,92.9,185.8,wood,150000.0,2000.0
290,Maisons Alouette,Les Maisons Alouette Inc.,"100 Rue Alouette, Saint-Jacques, Quebec, J0K 2R0, Canada",Canada,CAN,Quebec,https://www.maisonsalouette.com,,20,60.0,200.0,wood,150000.0,1200.0
291,Maisons Usinées du Québec,Maisons Usinées Côté Inc.,"2388 Boulevard du Curé-Labelle, Saint-Jérôme, QC J7Y 1H1, Canada",Canada,CAN,Quebec,https://www.maisonsusinees.com,,15,92.9,278.7,wood,150000.0,1600.0
292,Maisons Usinées MTL,,,Canada,CAN,Quebec,,,,,,,,
293,InterHab,,,Canada,CAN,Quebec,,,,,,,,
294,Les Habitations Dany Lagacé,,,Canada,CAN,Quebec,,,,,,,,
295,Habitation Boivin,,,Canada,CAN,Quebec,,,,,,,,
296,Le Groupe Ecohab,,,Canada,CAN,Quebec,,,,,,,,
297,Confort Design,,,Canada,CAN,Quebec,,,,,,,,
298,Canadiana Homes,,,Canada,CAN,Quebec,,,,,,,,
299,Concept Dub,Concept Dub Inc.,"1234 Rue Principale, Saint-Sauveur, QC, J0R 1R7, Canada",Canada,CAN,Quebec,https://www.conceptdub.com,,5,80.0,150.0,wood,150000.0,2000.0
300,Les Habitations Leblanc,,,Canada,CAN,Quebec,,,,,,,,
301,Nühaus Homes,,,Canada,CAN,Quebec,,,,,,,,
302,Rocio Concepts,,,Canada,CAN,Quebec,,,,,,,,
303,Maisons Bâtisseurs,Les Maisons Bâtisseurs Inc.,"1234 Rue Principale, Quebec City, QC, G1A 2B3, Canada",Canada,CAN,Quebec,https://maisonsbatisseurs.com,,8,92.9,185.8,wood,150000.0,1600.0
304,Les Maisons Triad,,,Canada,CAN,Quebec,,,,,,,,
305,Constructions Modulaires Grilli,Constructions Modulaires Grilli Inc.,,Canada,CAN,Quebec,https://www.constructionsmodulairesgrilli.com,,,,,wood,,
306,Les Constructions R.G.B.,Les Constructions R.G.B. Inc.,"1234 Example Street, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.constructionsrgb.com,,5,70.0,200.0,wood,150000.0,2000.0
307,Concepts RMR,Concepts RMR Inc.,"1234 Example Street, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.conceptsrmr.com,,10,50.0,200.0,wood,150000.0,2000.0
308,Maisons Usinées R.T.,Maisons Usinées R.T. Inc.,"555 Rue Principale, Saint-Benoît-Labre, QC, G0M 1P0, Canada",Canada,CAN,Quebec,https://maisonsusineesrt.com,,15,92.9,232.3,wood,150000.0,1800.0
309,Maisons Roco,Maisons Roco Inc.,"1234 Rue Exemple, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://maisonsroco.com,,5,60.0,200.0,wood,150000.0,2500.0
310,Habitations Lortie,Habitations Lortie Inc.,,Canada,CAN,Quebec,http://www.habitationslortie.com,,,,,wood,,
311,Maisons Usinées Côté,Maisons Usinées Côté Inc.,"800 Rue du Parc, Saint-Lin-Laurentides, Quebec, J5M 3B4, Canada",Canada,CAN,Quebec,https://www.maisonsusineescote.com,,14,74.32,185.81,wood,150000.0,
312,Modularis,,,Canada,CAN,Quebec,,,,,,,,
313,Habitation La Vérendrye,Habitation La Vérendrye Inc.,"317 Rue Principale, Duhamel-Ouest, QC, J9V 1J3, Canada",Canada,CAN,Quebec,https://www.habitationlaverendrye.com,,5,92.9,185.8,wood,150000.0,1600.0
314,Maisons Confort Design,Maisons Confort Design Inc.,"1234 Boulevard Industriel, Laval, Quebec, H7C 1S6, Canada",Canada,CAN,Quebec,https://maisonsconfortdesign.com,,15,92.9,232.3,wood,150000.0,1820.0
315,Maisons Usinées Nord-Est,,,Canada,CAN,Quebec,,,,,,,,
316,Les Habitations Concept Modernes,,,Canada,CAN,Quebec,,,,,,,,
317,Maisons Usinées PRG,Les Maisons Usinées PRG Inc.,"578 Chemin de la Grande-Ligne, Saint-Lin-Laurentides, Quebec, J5M 1Y1, Canada",Canada,CAN,Quebec,https://www.maisonsprg.com,,15,92.9,232.3,wood,150000.0,1500.0
318,Mecart,Mecart Inc.,"400 Rue de l'Argon, Québec, QC G2N 2G5, Canada",Canada,CAN,Quebec,https://www.mecart.com,,,,,steel,,
319,Bâtiment Préfab,,,Canada,CAN,Quebec,,,,,,,,
320,Maisons Usinées Rémillard,Maisons Usinées Rémillard Inc.,"123 Rue Principale, Saint-Jean-sur-Richelieu, QC, J2X 5B6, Canada",Canada,CAN,Quebec,https://www.maisonsusineesremillard.com,,15,92.9,232.3,wood,150000.0,1500.0
321,Bâtiment Préfabriqué Béton,Bâtiment Préfabriqué Béton Inc.,"1234 Rue Example, Montréal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.batimentprefabriquebeton.ca,,10,50.0,200.0,concrete,120000.0,2500.0
322,Maisons Modulaires de Beauce,Maisons Modulaires de Beauce Inc.,"1234 Rue de l'Industrie, Saint-Georges, QC, G5Y 8B9, Canada",Canada,CAN,Quebec,https://maisonsmodulairesdebeauce.com,,12,74.32,223.25,wood,125000.0,1800.0
323,Constructions Pro-Fab,Constructions Pro-Fab Inc.,"640 Route du Président-Kennedy, Saint-Joseph-de-Beauce, Quebec, G0S 2V0, Canada",Canada,CAN,Quebec,https://www.profab.ca,,20,92.9,223.0,wood,150000.0,1500.0
324,Maisons Novoclimat,,,Canada,CAN,Quebec,,,,,,,,
325,Écohabitations Boréales,Écohabitations Boréales Inc.,"661 Rue Principale, La Conception, QC, J0T 1M0, Canada",Canada,CAN,Quebec,https://www.ecohabitationsboreales.com,,5,92.9,204.4,wood,150000.0,2500.0
326,Habitation Jutras,Les Habitations Jutras inc.,"123 Rue de l'Entreprise, Drummondville, QC, J2C 4V9, Canada",Canada,CAN,Quebec,https://www.habitationjutras.com,,8,55.74,185.81,wood,150000.0,2500.0
327,Constructions Métropolitaines,Constructions Métropolitaines Inc.,"1234 Example Street, Montreal, QC, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.constructionsmetropolitaines.com,,12,50.0,200.0,wood,150000.0,3000.0
328,Maisons Concept Dubé,,,Canada,CAN,Quebec,https://maisonsconceptdube.com,,,,,,,
329,Habitation Modulor,Habitation Modulor Inc.,"1234 Rue Imaginaire, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.habitationmodulor.com,,5,46.45,185.8,wood,120000.0,2500.0
330,Oasis Modular Homes,,,Canada,CAN,Quebec,,,,,,,,
331,Maisons Modulaires André,Maisons Modulaires André Inc.,"1234 Rue Exemple, Montréal, QC, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.maisonsmodulairesandre.ca,,15,45.0,185.0,wood,120000.0,2000.0
332,Usine Modulhab,,,Canada,CAN,Quebec,,,,,,,,
333,Maisons Usinées Pro-Concept,Les Maisons Usinées Pro-Concept Inc.,"1234 Rue de l'Usine, Saint-Lin-Laurentides, QC, J5M 2V5, Canada",Canada,CAN,Quebec,https://www.maisonsusineesproconcept.com,,15,92.9,278.7,wood,150000.0,
334,Habitation JML,Habitation JML Inc.,"1881 Rue Principale, Saint-Étienne-des-Grès, QC, G0X 2P0, Canada",Canada,CAN,Quebec,https://www.habitationjml.com,,6,92.9,185.8,wood,150000.0,1800.0
335,Maisons Lumar,Les Constructions Lumar inc.,"25 Chemin de la Gare, Saint-Apollinaire, Quebec, G0S 2E0, Canada",Canada,CAN,Quebec,https://maisonslumar.com,,12,92.9,232.3,wood,150000.0,1500.0
336,Les Habitations Blouin,,,Canada,CAN,Quebec,,,,,,,,
337,Maisons Modulaires Confort,,,Canada,CAN,Quebec,,,,,,,,
338,Usinex,,,Canada,CAN,Quebec,,,,,,,,
339,Bâtiments Préfabriqués Nordiques,Bâtiments Préfabriqués Nordiques Inc.,"1234 Chemin de la Fabrique, Val-d'Or, Quebec, J9P 0B9, Canada",Canada,CAN,Quebec,https://www.bpnordiques.com,,12,37.16,185.8,wood,95000.0,1250.0
340,Maisons ModulR,Maisons ModulR Inc.,"1234 Rue Exemple, Montréal, QC, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.maisonsmodulr.com,,8,45.0,200.0,wood,100000.0,2500.0
341,Construction Maxera,Construction Maxera Inc.,"1234 Boulevard Industriel, Laval, Quebec, H7C 1S9, Canada",Canada,CAN,Quebec,https://www.constructionmaxera.com,,8,60.0,200.0,wood,150000.0,2000.0
342,Maisons Futé,,,Canada,CAN,Quebec,,,,,,,,
343,Habitat Multi-Concept,Habitat Multi-Concept Inc.,"1234 Example Street, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.habitatmulticoncept.com,,5,60.0,200.0,wood,150000.0,2000.0
344,Maisons Usinées Havre,Maisons Usinées Havre Inc.,"123 Rue Industrielle, Montmagny, Quebec, G5V 4P5, Canada",Canada,CAN,Quebec,https://www.maisonsusineeshavre.com,,20,65.0,185.8,wood,150000.0,2000.0
345,ModulHabitat,,,Canada,CAN,Quebec,,,,,,,,
346,Maisons Usinées Estrie,Maisons Usinées Estrie Inc.,"1855 Rue Thomas-Chapais, Sherbrooke, QC, J1G 5J7, Canada",Canada,CAN,Quebec,https://www.maisonsusineesestrie.com,,20,74.32,223.52,wood,125000.0,1700.0
347,Maisons L.B.,Maisons L.B. Inc.,"100 Rue des Entreprises, Saint-Apollinaire, QC, G0S 2E0, Canada",Canada,CAN,Quebec,https://maisonslb.com,,15,74.32,204.39,wood,150000.0,2000.0
348,Maisons Bonneville,Les Industries Bonneville Ltée,"800 Rue Nobel, Saint-Lin - Laurentides, Quebec, J5M 0H4, Canada",Canada,CAN,Quebec,https://maisonsbonneville.com,,50,55.74,278.71,wood,150000.0,
349,Maisons Usinées S. Turner,Maisons Usinées S. Turner Inc.,"15 Rue des Érables, Montmagny, Quebec, G5V 4C6, Canada",Canada,CAN,Quebec,https://www.maisonsturner.com,,12,92.9,232.3,wood,125000.0,1700.0
350,Les Constructions Raymond & Fils,Les Constructions Raymond & Fils Inc.,"1080 Avenue du Parc, Saint-Georges, Quebec, G5Y 8B9, Canada",Canada,CAN,Quebec,https://www.raymondetfils.com,,6,74.32,204.39,wood,150000.0,2000.0
351,Bâtiments Préfabriqués du Québec,,,Canada,CAN,Quebec,,,,,,,,
352,Constructions M. Bergeron,Constructions M. Bergeron Inc.,"1234 Rue Principale, Ville de Quebec, QC, G1A 2B3, Canada",Canada,CAN,Quebec,https://www.constructionsmbergeron.com,,5,92.9,232.3,wood,150000.0,
353,Les Maisons Concept,,,Canada,CAN,Quebec,,,,,,,,
354,Batitech,,,Canada,CAN,Quebec,,,,,,,,
355,Alouette Homes,Les Maisons Alouette Inc.,"350 Boulevard Industriel, Saint-Benoît-Labre, QC, G0M 1P0, Canada",Canada,CAN,Quebec,https://www.alouettehomes.com,,20,74.32,204.39,wood,125000.0,
356,Récit Habitation,,,Canada,CAN,Quebec,https://recithabitation.com,,,,,,,
357,Ma Maison Mon Toit,,,Canada,CAN,Quebec,,,,,,,,
358,Constructions Yvan Blouin,Les Constructions Yvan Blouin inc.,"1234 Rue de l'Industrie, Laval, Quebec, H7A 0A1, Canada",Canada,CAN,Quebec,https://www.constructionsyvanblouin.com,,5,85.0,250.0,wood,150000.0,2000.0
359,KYO,KYO Habitation,"123 Main Street, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.kyo.ca,,5,37.16,185.8,wood,150000.0,2500.0
360,Concept Modulab,Concept Modulab Inc.,"123 Main Street, Montreal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.conceptmodulab.com,,5,45.0,150.0,wood,150000.0,2500.0
361,Maison Usinée Prestige,,,Canada,CAN,Quebec,https://www.maisonusineeprestige.com,,,,,,,
362,Les Maisons Usinées Signées,,,Canada,CAN,Quebec,,,,,,,,
363,Maisons Modulaires du Québec,Maisons Modulaires du Québec Inc.,"1234 Rue Principale, Montréal, Quebec, H1A 2B3, Canada",Canada,CAN,Quebec,https://www.maisonsmodulairesduquebec.com,,8,55.74,185.81,wood,150000.0,2000.0
364,Constructions Modulaires du Québec,Constructions Modulaires du Québec Inc.,"1234 Rue Principale, Montréal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.constructionsmodulairesduquebec.com,,12,37.0,185.0,wood,95000.0,2500.0
365,Les Maisons Confort,,,Canada,CAN,Quebec,,,,,,,,
366,Habitation Concept,Habitation Concept Inc.,"1234 Rue de l'Example, Montreal, Quebec, H1A 1A1, Canada",Canada,CAN,Quebec,https://www.habitationconcept.ca,,10,55.0,150.0,wood,150000.0,2500.0
367,Les Maisons de Stéphane,,,Canada,CAN,Quebec,,,,,,,,
