id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
198,Teijo-Talot,Teijo-Talot Oy,"Teijonrannantie 19, 25570 Teijo, Finland",Finland,FIN,,https://www.teijotalot.fi,,7,35.0,150.0,wood,80000.0,2500.0
199,Luoman,Luoman Puutuote Oy,"Heinämäentie 20, 62800 Vimpeli, Finland",Finland,FIN,,https://www.luoman.fi,,30,25.0,150.0,wood,20000.0,800.0
200,Sievitalo,Sievitalo Oy,"Ratakatu 28, 85100 Kalajoki, Finland",Finland,FIN,,https://www.sievitalo.fi,,12,80.0,250.0,wood,120000.0,1800.0
201,Puustelli,Puustelli Group Oy,"Heinisuontie 29, 36240 Kangasala, Finland",Finland,FIN,,https://www.puustelli.fi,,,,,,,
202,Lehto Group,Rakennusliike Lehto Oy,"Voimatie 6B, 90440 Kempele, Finland",Finland,FIN,,https://lehto.fi,,10,50.0,150.0,wood,100000.0,2000.0
203,Punkaharjun Hirsitalot,Punkaharjun Hirsitalot Oy,"Tuunaansaarentie 5, 58450 Punkaharju, Finland",Finland,FIN,,https://www.punkaharjunhirsitalot.fi,,,,,wood,,
204,Finnlamelli,Finnlamelli Oy,"Tehtaantie 5, Alajärvi, 62900, Finland",Finland,FIN,,https://www.finnlamelli.com,,20,60.0,300.0,wood,80000.0,1500.0
205,Kontio Loghouses,Kontiotuote Oy,"Asematie 1, 88900 Kuhmo, Finland",Finland,FIN,,https://www.kontio.com,,50,25.0,300.0,wood,20000.0,1500.0
206,Jukkatalo,Jukkatalo Oy,"Tehtaantie 7, 85800 Haapajärvi, Finland",Finland,FIN,,https://www.jukkatalo.fi,,35,80.0,200.0,wood,150000.0,2000.0
207,Sievi Element,Sievi Element Oy,"Asematie 10, 85410 Sievi, Finland",Finland,FIN,,https://sievi-element.fi,,5,50.0,150.0,wood,60000.0,1200.0
208,Hirvonen Oy,,,Finland,FIN,,,,,,,,,
209,Kuusamo Hirsitalot,Kuusamo Hirsitalot Oy,"Kitkantie 4, 93600 Kuusamo, Finland",Finland,FIN,,https://www.kuusamohirsitalot.fi,,50,40.0,250.0,wood,80000.0,1500.0
210,Teri-Talot,Teri-Talot Oy,"Teritalontie 2, 91900 Liminka, Finland",Finland,FIN,,https://www.teritalot.fi,,12,80.0,200.0,wood,120000.0,1500.0
211,Potius Group,Potius Group Oy,"Tietotie 9, 01530 Vantaa, Finland",Finland,FIN,,https://potius.fi,,5,50.0,150.0,wood,70000.0,1500.0
212,Lapti,Rakennusliike Lapti Oy,"Kiviharjunlenkki 1 B, 90220 Oulu, Finland",Finland,FIN,,https://www.lapti.fi/,,5,45.0,150.0,wood,120000.0,2500.0
213,Kastelli,Kastelli-talot Oy,"Kornetintie 6, Helsinki, Uusimaa, 00380, Finland",Finland,FIN,,https://www.kastelli.fi,,50,40.0,250.0,wood,100000.0,2000.0
214,Kodikas,,,Finland,FIN,,,,,,,,,
215,Honkarakenne,Honkarakenne Oyj,"Lahdentie 870, 04400 Järvenpää, Finland",Finland,FIN,,https://honka.com,,20,60.0,300.0,wood,100000.0,1500.0
216,Rantasalmi Log Homes,Rantasalmi Oy,"Rantasalmentie 13, 58900 Rantasalmi, Finland",Finland,FIN,,https://www.rantasalmi.fi,,15,45.0,300.0,wood,50000.0,1500.0
217,Mammuttihirsi,Mammuttikoti Oy,"Hirsitie 26, 91100 Ii, Finland",Finland,FIN,,https://www.mammuttihirsi.fi,,20,60.0,300.0,wood,80000.0,1500.0
218,Kastelli-talot,Kastelli-talot Oy,"Kaltimontie 1, 90230 Oulu, Finland",Finland,FIN,,https://www.kastelli.fi/,,50,45.0,250.0,wood,50000.0,1800.0
219,Salvos Finland,Salvos Finland Oy,"Teollisuustie 2, 88900 Kuhmo, Finland",Finland,FIN,,https://www.salvos.fi,,20,30.0,150.0,wood,20000.0,1500.0
220,Luoman Oy,Luoman Puutuote Oy,"Teollisuustie 10, 62800 Vimpeli, Finland",Finland,FIN,,https://www.luoman.fi,,,,,wood,,
221,Rovaniemi Log Houses,Rovaniemi Log House Ltd,"Joulupukintie 15, 96930 Rovaniemi, Finland",Finland,FIN,,https://www.rovaniemiloghouse.com,,25,50.0,250.0,wood,35000.0,1200.0
222,Herrala,Herrala Talot Oy,"Valkojantie 2, 15860 Hollola, Finland",Finland,FIN,,https://www.herrala.fi,,50,80.0,250.0,wood,80000.0,2000.0
223,Designtalo,Designtalo Oy,"Hevoshaankatu 9, 28600 Pori, Finland",Finland,FIN,,https://designtalo.fi,,16,80.0,210.0,wood,150000.0,2000.0
224,Kannustalo,Kannustalo Oy,"Jokivarrentie 255, Kannus, Finland, 69100",Finland,FIN,,https://www.kannustalo.fi,,12,63.0,300.0,wood,120000.0,2500.0
225,Kontio,Kontiotuote Oy,"Kontiopuistontie 1, 95900 Kolari, Finland",Finland,FIN,,https://www.kontio.com,,20,25.0,300.0,wood,30000.0,1500.0
226,Hirsitalotehdas,Hirsitalotehdas Oy,"Naulakatu 3, 33100 Tampere, Finland",Finland,FIN,,https://www.hirsitalotehdas.fi,,15,50.0,200.0,wood,80000.0,1500.0
227,Timber Frame,,,Finland,FIN,,,,,,,,,
228,Kontio Log Houses,Pohjolan Design-Talo Oy,"Pajatie 139, 88900 Kuhmo, Finland",Finland,FIN,,https://www.kontio.com,,50,25.0,400.0,wood,50000.0,1500.0
229,Timber Frame Finland,Timber Frame Finland Oy,"Example Street 123, Helsinki, Finland",Finland,FIN,,https://www.timberframefinland.fi,,10,50.0,200.0,wood,100000.0,2000.0
230,Rantasalmi Log Houses,Pohjois-Savon Hirsitalot Oy,"Koskitie 21, 58900 Rantasalmi, Finland",Finland,FIN,,https://www.rantasalmi.fi,,12,45.0,200.0,wood,65000.0,1200.0
231,Punkaharjun Hirsityö,Punkaharjun Hirsityö Oy,"Oriniementie 3, 58500 Punkaharju, Finland",Finland,FIN,,https://www.punkaharjunhirsityo.fi,,12,50.0,200.0,wood,50000.0,1200.0
232,Seve Ehituse,Seve Ehituse AS,,Finland,FIN,,https://www.seve.ee,,,,,wood,,
233,OmaKoti,,,Finland,FIN,,,,,,,,,
234,Finnish Log Homes,Finnish Log Homes Oy,,Finland,FIN,,,,,,,wood,,
235,Rovaniemi Log House,Rovaniemi Log Houses Ltd.,"Rovaniementie 3222, 97220 Rovaniemi, Finland",Finland,FIN,,https://www.rovaniemiloghouse.fi,,15,45.0,250.0,wood,75000.0,2000.0
236,Honkakartano,Honkakartano Oy,"Kauppatie 1, 63600, Alavus, Finland",Finland,FIN,,https://www.honkakartano.fi,,20,50.0,250.0,wood,50000.0,2000.0
237,Puukoti,,,Finland,FIN,,,,,,,,,
238,Huliswood,Huliswood Oy,"Hulisentie 22, 42910 Korpilahti, Finland",Finland,FIN,,https://www.huliswood.fi,,,,,wood,,
239,Unibep S.A.,Unibep S.A.,"ul. 3 Maja 19, 17-100 Bielsk Podlaski, Poland",Poland,POL,,https://unibep.pl,,10,40.0,200.0,wood,150000.0,3750.0
240,Fertighaus,,,Poland,POL,,,,,,,,,
241,Tektum,,,Poland,POL,,,,,,,,,
242,Modular System,,,Poland,POL,,,,,,,,,
243,Z500,Z500 Sp. z o.o.,"ul. Bartycka 22, 00-716 Warsaw, Poland",Poland,POL,,https://z500.pl,,88,35.0,300.0,wood,100000.0,2500.0
244,PB Feniks,,,Poland,POL,,,,,,,,,
245,Grupa Inwest,Grupa Inwest Sp. z o.o.,"ul. Kwiatowa 15, 00-123 Warsaw, Poland",Poland,POL,,https://www.grupainwest.pl,,5,60.0,200.0,wood,250000.0,4000.0
246,TermoDach,,,Poland,POL,,,,,,,,,
247,Stolhaus,Stolhaus Sp. z o.o.,"ul. Przykładowa 10, 00-001 Warszawa, Poland",Poland,POL,,https://stolhaus.pl,,5,60.0,150.0,wood,200000.0,3500.0
248,Prefabrykowane Domy Drewniane,,,Poland,POL,,,,,,,,,
249,Rintal Polska,,,Poland,POL,,,,,,,,,
250,Wooden House,Wooden House Sp. z o.o.,"ul. Długa 123, 00-123 Warszawa, Poland",Poland,POL,,https://woodenhouse.pl,,10,50.0,200.0,wood,150000.0,3000.0
251,Eco Ready House,Eco Ready House Sp. z o.o.,"ul. Spacerowa 8, 64-100 Leszno, Poland",Poland,POL,,https://www.ecoreadyhouse.pl,,12,70.0,200.0,wood,250000.0,3500.0
252,Domy Drewniane Bartek,Domy Drewniane Bartek Sp. z o.o.,"ul. Jana Pawła II 123, 34-500 Zakopane, Poland",Poland,POL,,https://www.domydrewnianebartek.pl,,15,50.0,200.0,wood,150000.0,3000.0
253,Drew-House,Drew-House Sp. z o.o.,"ul. Leśna 12, 55-100 Trzebnica, Dolnośląskie, Poland",Poland,POL,,https://www.drew-house.com,,5,50.0,150.0,wood,150000.0,3000.0
254,Danwood,Danwood S.A.,"ul. Białostocka 2A, Bielsk Podlaski, Podlaskie, 17-100, Poland",Poland,POL,,https://www.danwood.pl,,133,65.0,300.0,wood,300000.0,3500.0
255,BFC Group,,,Poland,POL,,,,,,,,,
256,Solcraft,Solcraft Sp. z o.o.,"ul. Energetyków 2, 11-300 Biskupiec, Poland",Poland,POL,,https://www.solcraft.pl,,5,45.0,150.0,wood,150000.0,3500.0
257,Lindab,Lindab Sp. z o.o.,"ul. Leszczynowa 1, 62-081 Przeźmierowo, Poland",Poland,POL,,https://www.lindab.com/pl,,,,,steel,,
258,Mado,Mado Sp. z o.o.,"ul. Budowlana 8, 20-469 Lublin, Poland",Poland,POL,,https://www.mado.pl,,5,35.0,150.0,wood,150000.0,4000.0
259,Karmod,,,Poland,POL,,https://www.karmod.com,,,,,steel,,
260,Procyon,,,Poland,POL,,,,,,,,,
261,Abakon,Abakon Sp. z o.o.,"ul. Karola Miarki 12, 43-300 Bielsko-Biała, Poland",Poland,POL,,https://www.abakon.pl,,12,80.0,200.0,concrete,250000.0,3500.0
262,Domek Sp. z o.o.,,,Poland,POL,,,,,,,,,
263,Polconstruct,,,Poland,POL,,,,,,,,,
264,Konsport,Konsport Sp. z o.o.,"ul. Przemysłowa 45, 97-300 Piotrków Trybunalski, Poland",Poland,POL,,https://www.konsport.com.pl,,5,60.0,150.0,wood,200000.0,4000.0
265,Buma Factory,Buma Factory Sp. z o.o.,"ul. Krakowska 7, 32-020 Wieliczka, Poland",Poland,POL,,https://www.bumafactory.pl,,5,35.0,150.0,wood,200000.0,3500.0
266,Technobud,Technobud Sp. z o.o.,"ul. Przemysłowa 3, 95-030 Rzgów, Poland",Poland,POL,,https://www.technobud.pl,,8,45.0,150.0,wood,150000.0,3500.0
267,Prefabrykacja,,,Poland,POL,,,,,,,,,
268,Krajobrazy,Krajobrazy Sp. z o.o.,"ul. Kwiatowa 12, 00-001 Warszawa, Poland",Poland,POL,,https://www.krajobrazy.pl,,6,45.0,150.0,wood,200000.0,5000.0
269,Amtech,Amtech Sp. z o.o.,"ul. Przemysłowa 5, 62-510 Konin, Poland",Poland,POL,,https://www.amtech.com.pl,,5,45.0,150.0,wood,150000.0,4000.0
270,DMDmodular,DMDmodular Sp. z o.o.,"ul. Jana Heweliusza 18, 31-162 Kraków, Poland",Poland,POL,,https://dmdmodular.com,,5,35.0,150.0,steel,150000.0,4500.0
271,Modulove,,,Poland,POL,,https://modulove.pl,,,,,,,
272,HausWerk,HausWerk sp. z o.o.,"ul. Katowicka 154, 43-400 Cieszyn, Poland",Poland,POL,,https://hauswerk.pl,,5,60.0,200.0,wood,300000.0,5000.0
273,Klimas Wkręt-met,Klimas Wkręt-met Sp. z o.o.,"ul. Wieruszowska 12/16, 60-166 Poznań, Poland",Poland,POL,,https://www.wkret-met.com,,,,,,,
274,Konsorcjum Stali,Konsorcjum Stali S.A.,"ul. Jagiellońska 76, 03-301 Warsaw, Poland",Poland,POL,,https://www.konsorcjumstali.com.pl/,,,,,,,
275,Wielkopolska Fabryka Domów,Wielkopolska Fabryka Domów Sp. z o.o.,"ul. Poznańska 123, 60-101 Poznań, Poland",Poland,POL,,https://www.wielkopolskafabrykadomow.pl,,5,50.0,150.0,wood,150000.0,3000.0
276,Extradom,,,Poland,POL,,,,,,,,,
277,Wielkopolskie Fabryki Mebli,Wielkopolskie Fabryki Mebli Sp. z o.o.,"ul. Kaliska 75, 63-400 Ostrów Wielkopolski, Poland",Poland,POL,,https://www.wfm.pl,,,,,,,
278,Polcom Modular,Polcom Group Sp. z o.o.,"ul. Przemysłowa 10, 83-400 Kościerzyna, Pomorskie, Poland",Poland,POL,,https://www.polcomgroup.com,,5,30.0,120.0,steel,200000.0,6000.0
279,Mabudo,Mabudo Sp. z o.o.,"ul. Śląska 35, 97-200 Tomaszów Mazowiecki, Poland",Poland,POL,,https://mabudo.com.pl,,5,60.0,180.0,concrete,200000.0,3500.0
280,Thermomodul,,,Poland,POL,,,,,,,,,
281,Budizol,Budizol Sp. z o.o. S.K.A.,"ul. Władysława Łokietka 5, 87-800 Włocławek, kujawsko-pomorskie, Poland",Poland,POL,,https://www.budizol.pl,,6,75.0,210.0,concrete,250000.0,4000.0
282,Maritom,,,Poland,POL,,,,,,,,,
283,Budizol Modular Construction,,,Poland,POL,,,,,,,,,
284,Kokoszka,Kokoszka Sp. z o.o.,"ul. Przemysłowa 12, 34-700 Rabka-Zdrój, Poland",Poland,POL,,https://www.kokoszka.pl,,5,35.0,150.0,wood,120000.0,3000.0
285,Erdom,Erdom Sp. z o.o.,"ul. Grunwaldzka 12, 60-786 Poznań, Poland",Poland,POL,,https://erdom.pl,,5,45.0,120.0,wood,150000.0,3500.0
286,DrewHouse,,,Poland,POL,,,,,,,,,
287,Polkon,Polkon Sp. z o.o.,"ul. Przemysłowa 10, 63-400 Ostrów Wielkopolski, Poland",Poland,POL,,https://www.polkon.pl,,5,45.0,150.0,wood,150000.0,3500.0
288,Sweet House,,,Poland,POL,,,,,,,,,
289,Skelet,Skelet Sp. z o.o.,"ul. Przykładowa 10, 00-001 Warszawa, Poland",Poland,POL,,https://www.skelet.pl,,5,50.0,150.0,wood,200000.0,4000.0
290,Konsbud,Konsbud Sp. z o.o.,"ul. Puławska 34, 05-500 Piaseczno, Poland",Poland,POL,,https://www.konsbud.com.pl,,5,50.0,150.0,wood,150000.0,3000.0
291,Domek z Klocków,,,Poland,POL,,,,,,,,,
292,Ekoinstal,,,Poland,POL,,,,,,,,,
293,Modern House,,,Poland,POL,,,,,,,,,
294,Prefabrykaty Sp. z o.o.,Prefabrykaty Sp. z o.o.,,Poland,POL,,,,,,,,,
295,Recticel,Recticel Sp. z o.o.,"ul. Bystrzycka 89-91, 54-215 Wrocław, Poland",Poland,POL,,https://www.recticel.com,,,,,,,
296,Xella Polska,Xella Polska Sp. z o.o.,"ul. Cybernetyki 9, 02-677 Warszawa, Poland",Poland,POL,,https://www.xella.pl,,,,,concrete,,
297,ScanHaus Polska,ScanHaus Polska Sp. z o.o.,"ul. Polna 50, 66-300 Międzyrzecz, Lubusz, Poland",Poland,POL,,https://www.scanhaus.pl,,15,80.0,200.0,wood,250000.0,3000.0
298,Zbuduj Sam Dom,,,Poland,POL,,https://zbudujsamdom.pl,,,,,,,
299,Domy Hybrydowe,Domy Hybrydowe Sp. z o.o.,"ul. Kasztanowa 27, 62-028 Koziegłowy, Poland",Poland,POL,,https://domyhybrydowe.pl,,5,72.0,150.0,wood,250000.0,3500.0
300,Domek Pol,,,Poland,POL,,,,,,,,,
301,Budimex Danwood,Budimex Danwood Sp. z o.o.,"ul. Białostocka 5, 17-100 Bielsk Podlaski, Podlaskie, Poland",Poland,POL,,https://www.danwood.pl,,44,80.0,216.0,wood,260000.0,3000.0
302,Domy z Natury,,,Poland,POL,,https://domyznatury.pl,,,,,,,
303,Prefabrykowane Domy,,,Poland,POL,,,,,,,,,
304,Wood Core House,,,Poland,POL,,,,,,,,,
305,Prefabrykaty.pl,Prefabrykaty.pl Sp. z o.o.,"ul. Przykładowa 123, 00-001 Warsaw, Poland",Poland,POL,,https://www.prefabrykaty.pl,,5,45.0,150.0,wood,150000.0,4000.0
306,DomyBiedrzycki,DomyBiedrzycki Sp. z o.o.,"ul. Przykładowa 123, 00-001 Warszawa, Poland",Poland,POL,,https://www.domybiedrzycki.pl,,5,50.0,200.0,wood,150000.0,3000.0
307,Domy Czystej Energii,Domy Czystej Energii Sp. z o.o.,"ul. Piękna 15, 00-549 Warszawa, Poland",Poland,POL,,https://www.domyczystejenergii.pl,,5,40.0,150.0,wood,150000.0,3750.0
308,EcoDom,,,Poland,POL,,,,,,,,,
309,Krakdom,Krakdom Sp. z o.o.,"ul. Krakowska 123, 31-062 Kraków, Poland",Poland,POL,,https://www.krakdom.pl,,12,35.0,150.0,wood,150000.0,3500.0
310,Eko Architektura,Eko Architektura Sp. z o.o.,"ul. Jasna 12, 00-013 Warszawa, Poland",Poland,POL,,https://ekoarchitektura.pl,,5,35.0,150.0,wood,150000.0,3500.0
311,Budvar,Budvar Centrum Sp. z o.o.,"ul. Węgierska 86, 33-300 Nowy Sącz, Poland",Poland,POL,,https://www.budvar.pl,,5,45.0,150.0,wood,150000.0,3000.0
312,PREFAB Construction,,,Poland,POL,,,,,,,,,
313,Domek,,,Poland,POL,,,,,,,,,
314,Budokop,,,Poland,POL,,,,,,,,,
315,Modułowcy,,,Poland,POL,,,,,,,,,
316,Domy Modułowe Gdańsk,,,Poland,POL,,,,,,,,,
317,MABO,MABO Sp. z o.o.,"ul. Zatorska 5, 32-640 Zator, Poland",Poland,POL,,https://www.mabobudownictwo.pl,,5,35.0,150.0,wood,150000.0,4000.0
318,Wolf System,Wolf System Sp. z o.o.,"ul. Ptaszkowska 22, 47-300 Krapkowice, Opole, Poland",Poland,POL,,https://www.wolfsystem.pl,,,,,concrete,,
319,Lindab Buildings,Lindab Sp. z o.o.,"ul. Wapienicka 20, 43-382 Bielsko-Biała, Poland",Poland,POL,,https://www.lindab.com/pl,,,,,steel,,
320,Budvar Centrum,Budvar Centrum Sp. z o.o.,"ul. Opolska 16, 46-061 Prószków, Opole, Poland",Poland,POL,,https://www.budvarcentrum.pl,,,,,,,
321,Skelet System,Skelet System Sp. z o.o.,"ul. Główna 123, 00-001 Warszawa, Poland",Poland,POL,,https://www.skeletsystem.pl,,5,50.0,200.0,wood,150000.0,3000.0
322,Lindal,,,Poland,POL,,,,,,,,,
323,Domy Czysta Energia,,,Poland,POL,,,,,,,,,
324,Partner Dom,Partner Dom S.A.,"ul. Grunwaldzka 123, 60-324 Poznań, Poland",Poland,POL,,https://www.partnerdom.pl,,10,50.0,200.0,wood,150000.0,3000.0
325,Arkada Dom,Arkada Dom Sp. z o.o.,"ul. Wrocławska 10, 55-095 Mirków, Poland",Poland,POL,,https://www.arkada-dom.pl,,15,50.0,200.0,wood,150000.0,3000.0
326,PREFAB System,,,Poland,POL,,,,,,,,,
327,Brda,Zakład Budowlano-Montażowy Brda Sp. z o.o.,"ul. Wojska Polskiego 65, 89-100 Nakło nad Notecią, Poland",Poland,POL,,http://www.brda.com.pl,,5,35.0,120.0,wood,80000.0,2500.0
328,Styl Domy,Styl Domy Sp. z o.o.,"ul. Kosciuszki 50, 05-500 Piaseczno, Poland",Poland,POL,,https://styldomy.pl,,5,50.0,150.0,wood,200000.0,4000.0
329,EcoDomy,,,Poland,POL,,,,,,,,,
330,Hajduk Group,,,Poland,POL,,,,,,,,,
331,FND Stavby,FND Stavby s.r.o.,"Na Hradbách 544/3, Ostrava, Moravskoslezský kraj, 702 00, Czech Republic",Czech Republic,CZE,,https://www.fndstavby.cz,,6,50.0,120.0,wood,1500000.0,30000.0
332,Haro,,,Czech Republic,CZE,,,,,,,,,
333,EURO DŘEVO,EURO DŘEVO s.r.o.,,Czech Republic,CZE,,,,,,,,,
334,WOODEX,,,Czech Republic,CZE,,,,,,,,,
335,KŮLNA,,,Czech Republic,CZE,,https://www.kulna.cz,,,,,,,
336,PENATUS,PENATUS s.r.o.,"Husitská 344/63, Praha 3, 130 00, Czech Republic",Czech Republic,CZE,,https://www.penatus.cz,,5,50.0,150.0,wood,1500000.0,30000.0
337,TUCEN,TUCEN s.r.o.,"Na Pankráci 1685/17, Prague, 140 00, Czech Republic",Czech Republic,CZE,,https://www.tucen.cz,,5,45.0,150.0,wood,1200000.0,30000.0
338,DŘEVOSTAVBY MY HOME,,,Czech Republic,CZE,,,,,,,,,
339,KONHEFR DŘEVOSTAVBY,KONHEFR DŘEVOSTAVBY s.r.o.,,Czech Republic,CZE,,https://www.konhefr.cz,,,,,wood,,
340,A1 HAUS,,,Czech Republic,CZE,,,,,,,,,
341,Dřevostavby Vaněk,Dřevostavby Vaněk s.r.o.,,Czech Republic,CZE,,https://www.drevostavbyvanek.cz,,,,,wood,,
342,ELK s.r.o.,ELK s.r.o.,"Hala 29, Mírová 696, Planá nad Lužnicí, South Bohemia, 391 11, Czech Republic",Czech Republic,CZE,,https://www.elk.cz,,12,80.0,180.0,wood,2500000.0,30000.0
343,Goopan Building,Goopan Building s.r.o.,"Na Pankráci 1724/129, Prague, 140 00, Czech Republic",Czech Republic,CZE,,https://www.goopan.cz,,5,70.0,200.0,wood,2500000.0,35000.0
344,Domy D.N.E.S.,Domy D.N.E.S. s.r.o.,"Na Záhonech 836/52, Praha 4, 141 00, Czech Republic",Czech Republic,CZE,,https://www.domydnes.cz,,5,45.0,150.0,wood,1200000.0,32000.0
345,ELK,ELK s.r.o.,"Stará Kysibelská 695, Karlovy Vary, 360 09, Czech Republic",Czech Republic,CZE,,https://www.elk.cz,,18,76.0,200.0,wood,2700000.0,35000.0
346,WALFER,,,Czech Republic,CZE,,,,,,,,,
347,Dřevo-House,Dřevo-House s.r.o.,"U Průhonu 40, 170 00 Prague 7, Czech Republic",Czech Republic,CZE,,https://www.drevo-house.cz,,5,50.0,200.0,wood,1500000.0,30000.0
348,Kubis,RD Rýmařov s.r.o.,"8. května 1191/45, Rýmařov, Moravian-Silesian Region, 795 01, Czech Republic",Czech Republic,CZE,,https://www.rdrymarov.cz,,5,80.0,150.0,wood,2500000.0,32000.0
349,KONSTRUKTIVA LOKUS,KONSTRUKTIVA LOKUS s.r.o.,"Na Pankráci 1685/17, Praha 4, 140 21, Czech Republic",Czech Republic,CZE,,https://www.konstruktiva.cz,,,,,concrete,,
350,Vario Vila,,,Czech Republic,CZE,,https://www.variovila.cz,,,,,,,
351,Montis,Montis s.r.o.,"Na Hřebenech II 1718/10, Praha 4, 140 00, Czech Republic",Czech Republic,CZE,,https://www.montis.cz,,5,60.0,150.0,wood,1500000.0,30000.0
352,Montkovo,Montkovo s.r.o.,"Na Bělidle 252/34, 150 00 Prague, Czech Republic",Czech Republic,CZE,,https://www.montkovo.cz,,5,50.0,150.0,wood,1500000.0,30000.0
353,Domky CZ,,,Czech Republic,CZE,,,,,,,,,
354,ES,,,Czech Republic,CZE,,,,,,,,,
355,ALFAHAUS,ALFAHAUS s.r.o.,"Nádražní 128, 384 11 Netolice, Czech Republic",Czech Republic,CZE,,https://www.alfahaus.cz,,5,50.0,140.0,wood,1500000.0,30000.0
356,SmartLiving,SmartLiving s.r.o.,"Na Příkopě 123, Prague, 11000, Czech Republic",Czech Republic,CZE,,https://www.smartliving.cz,,5,45.0,150.0,wood,1500000.0,35000.0
357,DrevoDomy,,,Czech Republic,CZE,,https://www.drevodomy.cz,,,,,wood,,
358,Ecomodula,Ecomodula s.r.o.,,Czech Republic,CZE,,https://www.ecomodula.cz,,,,,wood,,
359,STAVEX Kutná Hora,STAVEX Kutná Hora s.r.o.,"Rudní 934, 284 01 Kutná Hora, Czech Republic",Czech Republic,CZE,,https://www.stavex.cz,,5,60.0,150.0,wood,1500000.0,25000.0
360,ELK,ELK a.s.,"Na Pankráci 1685/19, Nusle, 140 21 Praha 4, Czech Republic",Czech Republic,CZE,,https://www.elk.cz,,15,80.0,250.0,wood,2500000.0,40000.0
361,ATRIS s.r.o.,,,Czech Republic,CZE,,,,,,,,,
362,Hoffmann,Hoffmann spol. s r.o.,"Pivovarská 163, 262 23 Jince, Central Bohemian Region, Czech Republic",Czech Republic,CZE,,https://www.hoffmann.cz,,5,70.0,200.0,wood,1200000.0,20000.0
363,MS Haus,MS Haus s.r.o.,"Přemyslovců 797/2, Ostrava, Moravskoslezský kraj, 709 00, Czech Republic",Czech Republic,CZE,,https://www.mshaus.cz,,10,50.0,150.0,wood,1800000.0,25000.0
364,Novatop,AGROP NOVA a.s.,"Hranická 771, 753 01 Hranice, Czech Republic",Czech Republic,CZE,,https://www.novatop-system.cz/en/,,,,,CLT,,
365,Dům jedním tahem,"Dům jedním tahem, s.r.o.","Tovární 1180, 386 01 Strakonice, Czech Republic",Czech Republic,CZE,,https://www.dumjednimtahem.cz,,6,80.0,180.0,concrete,2500000.0,35000.0
366,SmartWood,SmartWood s.r.o.,"1234 Ulice, Praha, Czech Republic",Czech Republic,CZE,,https://www.smartwood.cz,,5,50.0,150.0,wood,1200000.0,25000.0
367,KARLÍK,,,Czech Republic,CZE,,,,,,,,,
368,Nema Dřevostavby,,,Czech Republic,CZE,,https://www.nemadrevostavby.cz,,,,,,,
369,Moravske drevostavby,Moravske drevostavby s.r.o.,"Krásná 274, Krásná, 739 04, Czech Republic",Czech Republic,CZE,,https://www.moravske-drevostavby.cz,,5,80.0,160.0,wood,2500000.0,31250.0
370,Casas de Madeira,,,Portugal,PRT,,,,,,,wood,,
371,Home3,"Home3 - Construções Pré-fabricadas, Lda","Rua de São Bento, 123, Lisbon, Lisbon, 1200-816, Portugal",Portugal,PRT,,https://www.home3.pt,,8,45.0,150.0,wood,50000.0,1200.0
372,Pegolux,"Pegolux Construções, Lda","Rua de Exemplo 123, Lisboa, 1000-001, Portugal",Portugal,PRT,,https://www.pegolux.pt,,5,50.0,150.0,wood,50000.0,1200.0
373,Rusticasa,"Rusticasa - Casas de Madeira, S.A.","Rua do Lameirão, 5050-092 Peso da Régua, Portugal",Portugal,PRT,,https://www.rusticasa.pt,,10,45.0,250.0,wood,30000.0,1200.0
374,Modiko,"Modiko - Construções Modulares, Lda","Rua da Zona Industrial, Lote 1, 3750-353 Águeda, Portugal",Portugal,PRT,,https://www.modiko.pt,,5,45.0,200.0,steel,50000.0,1000.0
375,Alves e Ribeiro,,,Portugal,PRT,,,,,,,,,
376,Inovaction Modular,"Inovaction Engenharia Modular, Lda","Rua do Comércio 123, 4050-123 Porto, Portugal",Portugal,PRT,,https://www.inovactionmodular.pt,,5,50.0,200.0,steel,50000.0,1200.0
377,Movex Habitat,,,Portugal,PRT,,https://movexhabitat.com,,,,,,,
378,LCG - Casas Modulares,,,Portugal,PRT,,,,,,,,,
379,Casas em Movimento,"Casas em Movimento, Lda.","Rua de São Paulo 89, 1200-427 Lisboa, Portugal",Portugal,PRT,,https://www.casasemmovimento.com,,3,60.0,200.0,wood,75000.0,1250.0
380,Jular Madeiras,"Jular Madeiras, S.A.","Estrada Nacional 10, Km 128, 2615-142 Alverca do Ribatejo, Portugal",Portugal,PRT,,https://www.jular.pt,,,,,wood,,
381,Villasmodulares,,,Portugal,PRT,,https://www.villasmodulares.com,,,,,,,
382,Portilame,"Portilame - Indústria de Madeiras, Lda.","Estrada Nacional 13, Navais, 4495-416 Póvoa de Varzim, Portugal",Portugal,PRT,,https://www.portilame.com,,5,45.0,150.0,wood,45000.0,1000.0
383,EcoCasa,,,Portugal,PRT,,,,,,,,,
384,Tetracasa,,,Portugal,PRT,,,,,,,,,
385,Woodsolutions,,,Portugal,PRT,,https://www.woodsolutions.pt,,,,,wood,,
386,EcoHabit,,,Portugal,PRT,,,,,,,,,
387,Domus Concept,"Domus Concept, Lda.","Rua de São Roque, 123, 4050-561 Porto, Portugal",Portugal,PRT,,https://www.domusconcept.pt,,5,45.0,150.0,wood,50000.0,1200.0
