id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,average_price_sqm
292,Proyectos Prefabricados de SLP,Proyectos Prefabricados de San Luis Potosí S.A. de C.V.,"Calle Ficticia 123, Colonia Ejemplo, San Luis Potosí, SLP, 78000, México",Mexico,MEX,San Luis Potosí,https://www.proyectosprefabricadosdeslp.com,,5,50.0,150.0,concrete,500000.0,10000.0
293,Casas y Modulares del Bajío,Casas y Modulares del Bajío S.A. de C.V.,"Avenida Industrias 1234, Zona Industrial, San Luis Potosí, San Luis Potosí, 78395, México",Mexico,MEX,San Luis Potosí,https://www.casasy-modularesdelbajio.com.mx,,5,50.0,200.0,concrete,800000.0,10000.0
294,Casas Prefabricadas Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
295,Modular Homes Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
296,Construcciones Prefabricadas del Pacífico,,,Mexico,MEX,Sinaloa,,,,,,,,
297,Innovación Modular,,,Mexico,MEX,Sinaloa,,,,,,,,
298,Arquitectura Prefabricada,,,Mexico,MEX,Sinaloa,,,,,,,,
299,Casas de Acero Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
300,Habitat Modular,Habitat Modular S.A. de C.V.,,Mexico,MEX,Sinaloa,,,,,,,,
301,Soluciones Prefabricadas Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
302,Panel House Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
303,Estructuras Prefabricadas del Noroeste,,,Mexico,MEX,Sinaloa,,,,,,,,
304,Eco Casas Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
305,Casas Prefab del Norte,,,Mexico,MEX,Sinaloa,,,,,,,,
306,Modular y Prefabricados Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
307,Viviendas Industrializadas Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
308,Casas Kit Sinaloa,,,Mexico,MEX,Sinaloa,,,,,,,,
309,Casa Modular,,,Mexico,MEX,Sonora,,,,,,,,
310,Prefabricados Sonora,,,Mexico,MEX,Sonora,,,,,,,,
311,Casas Prefabricadas del Noroeste,,,Mexico,MEX,Sonora,,,,,,,,
312,Modular Homes Sonora,,,Mexico,MEX,Sonora,,,,,,,,
313,Construcciones Prefabricadas de Sonora,,,Mexico,MEX,Sonora,,,,,,,,
314,Casas Kit Sonora,,,Mexico,MEX,Sonora,,,,,,,,
315,Panelizados del Norte,,,Mexico,MEX,Sonora,,,,,,,,
316,Industrialized Homes Sonora,,,Mexico,MEX,Sonora,,,,,,,,
317,Sonora Modular Builders,,,Mexico,MEX,Sonora,,,,,,,,
318,Prefabricated Solutions Sonora,,,Mexico,MEX,Sonora,,,,,,,,
319,Casas Modulares del Desierto,,,Mexico,MEX,Sonora,,,,,,,,
320,Construcciones Modulares Sonora,,,Mexico,MEX,Sonora,,,,,,,,
321,Fabricantes de Casas Prefabricadas Sonora,,,Mexico,MEX,Sonora,,,,,,,,
322,Modular & Prefab Homes Sonora,,,Mexico,MEX,Sonora,,,,,,,,
323,Sonora Factory-Built Homes,,,Mexico,MEX,Sonora,,,,,,,,
324,Casas Prefabricadas de Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
325,Modular Homes Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
326,Prefabricados del Sureste,,,Mexico,MEX,Yucatán,,,,,,,,
327,Casas Modular Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
328,Industria de Casas Prefabricadas,,,Mexico,MEX,Yucatán,,,,,,,,
329,Yucatán Modular Construcciones,,,Mexico,MEX,Yucatán,,,,,,,,
330,Prefabricados y Construcciones Mérida,Prefabricados y Construcciones Mérida S.A. de C.V.,"Calle 60 No. 123, Mérida, Yucatán, 97000, México",Mexico,MEX,Yucatán,https://www.prefabricadosmerida.com.mx,,8,45.0,150.0,concrete,450000.0,10000.0
331,Soluciones Modulares del Sureste,,,Mexico,MEX,Yucatán,,,,,,,,
332,Casas de Panel Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
333,Construcciones Prefabricadas de Mérida,,,Mexico,MEX,Yucatán,,,,,,,,
334,Hogar Modular Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
335,Paneles y Modular Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
336,Casas Industriales del Mayab,,,Mexico,MEX,Yucatán,,,,,,,,
337,Construcciones Industriales Yucatán,,,Mexico,MEX,Yucatán,,,,,,,,
338,Yucatán Kits de Vivienda,,,Mexico,MEX,Yucatán,,,,,,,,
339,Casas Prefabricadas Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
340,Modular Homes Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
341,Prefabricados del Sur,Prefabricados del Sur S.A. de C.V.,"Calle Central Sur 123, Colonia Centro, Tuxtla Gutiérrez, Chiapas, 29000, México",Mexico,MEX,Chiapas,https://www.prefabricadosdelsur.com.mx,,5,45.0,120.0,concrete,350000.0,8000.0
342,Viviendas Industriales Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
343,Constructores Modulares de Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
344,Fabricantes de Casas Prefabricadas Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
345,Casas Panelizadas Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
346,Hogares Prefabricados del Sur,,,Mexico,MEX,Chiapas,,,,,,,,
347,Casas Modulares y Prefabricadas Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
348,Proyectos Prefabricados Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
349,Inmuebles Prefabricados Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
350,Casas Kit Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
351,Paneles Prefabricados Chiapanecos,,,Mexico,MEX,Chiapas,,,,,,,,
352,Casas de Ensamble Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
353,Viviendas Modulares Chiapas,,,Mexico,MEX,Chiapas,,,,,,,,
354,Casas Prefabricadas Jalisco,,,Mexico,MEX,Jalisco,,,,,,,,
355,Modular Homes Guadalajara,,,Mexico,MEX,Jalisco,,,,,,,,
356,Construcciones Prefabricadas de Occidente,Construcciones Prefabricadas de Occidente S.A. de C.V.,"Calle Industria No. 123, Colonia Industrial, Guadalajara, Jalisco, 44490, México",Mexico,MEX,Jalisco,https://www.conprefor.com.mx,,5,40.0,200.0,concrete,500000.0,12500.0
357,Prefabricados y Estructuras de Jalisco,Prefabricados y Estructuras de Jalisco S.A. de C.V.,"Calle Ficticia 123, Guadalajara, Jalisco, 44100, México",Mexico,MEX,Jalisco,https://www.prefabricadosyestructurasjalisco.com,,5,45.0,150.0,concrete,350000.0,8000.0
358,Casas Modulares Tapatías,,,Mexico,MEX,Jalisco,,,,,,,,
359,Viviendas Prefabricadas del Bajío,,,Mexico,MEX,Jalisco,,,,,,,,
360,Casa Modular Jalisco,,,Mexico,MEX,Jalisco,,,,,,,,
361,Prefabrikasa,Prefabrikasa S.A. de C.V.,,Mexico,MEX,Jalisco,https://www.prefabrikasa.com.mx,,,,,,,
362,Constructora Modular Guadalajara,,,Mexico,MEX,Jalisco,,,,,,,,
363,Casas Panelizadas de Occidente,,,Mexico,MEX,Jalisco,,,,,,,,
364,Modular Structures MX,,,Mexico,MEX,Jalisco,,,,,,,,
365,Fabricación de Viviendas Prefabricadas,Fabricación de Viviendas Prefabricadas S.A. de C.V.,"Av. Patria 1234, Guadalajara, Jalisco, 44100, México",Mexico,MEX,Jalisco,https://www.viviendasprefabricadasjalisco.com,,5,45.0,150.0,concrete,350000.0,7500.0
366,Prefabricasa Guadalajara,,,Mexico,MEX,Jalisco,,,,,,,,
367,Estructuras Modulares y Prefabricadas,,,Mexico,MEX,Jalisco,,,,,,,,
368,Viviendas Industrializadas de Jalisco,,,Mexico,MEX,Jalisco,,,,,,,,
369,EcoModular Jalisco,,,Mexico,MEX,Jalisco,,,,,,,,
370,Casas Innovadoras de Jalisco,,,Mexico,MEX,Jalisco,,,,,,,,
371,Prefabricados y Modulares del Bajío,,,Mexico,MEX,Jalisco,,,,,,,,
372,Viviendas Modulares Eco,,,Mexico,MEX,Jalisco,,,,,,,,
373,ModularTech Jalisco,,,Mexico,MEX,Jalisco,,,,,,,,
374,Casas Prefabricadas y Ecológicas Morelos,,,Mexico,MEX,Morelos,,,,,,,,
375,Modulares Morelos,,,Mexico,MEX,Morelos,,,,,,,,
376,Constructora Prefabricada Morelos,,,Mexico,MEX,Morelos,,,,,,,,
377,Casa Modular del Centro,,,Mexico,MEX,Morelos,,,,,,,,
378,Viviendas Prefabricadas Morelos,,,Mexico,MEX,Morelos,,,,,,,,
379,Estructuras Prefabricadas del Sur,,,Mexico,MEX,Morelos,,,,,,,,
380,Fabricaciones Modulares Morelos,,,Mexico,MEX,Morelos,,,,,,,,
381,Prefabricados y Modulares del Estado de Morelos,,,Mexico,MEX,Morelos,,,,,,,,
382,Casas y Paneles Prefabricados Morelos,,,Mexico,MEX,Morelos,,,,,,,,
383,Innova Modular Morelos,,,Mexico,MEX,Morelos,,,,,,,,
384,Prefabricados Residenciales Morelos,,,Mexico,MEX,Morelos,,,,,,,,
385,Modular Homes Morelos,,,Mexico,MEX,Morelos,,,,,,,,
386,Industrializadas Morelos,Industrializadas Morelos S.A. de C.V.,"Avenida Emiliano Zapata 12, Cuernavaca, Morelos, 62000, México",Mexico,MEX,Morelos,https://www.industrializadasmorelos.com.mx,,5,45.0,150.0,concrete,350000.0,8000.0
387,Kit Homes Morelos,,,Mexico,MEX,Morelos,,,,,,,,
388,Panelized Construcciones Morelos,,,Mexico,MEX,Morelos,,,,,,,,
389,Casas Krea,,,Mexico,MEX,Nuevo León,https://www.casaskrea.com,,,,,,,
390,Modular Home,,,Mexico,MEX,Nuevo León,,,,,,,,
391,Espacio Prefabricados,Espacio Prefabricados S.A. de C.V.,"Av. Alfonso Reyes 2615, Col. Del Prado, Monterrey, Nuevo León, 64410, México",Mexico,MEX,Nuevo León,https://www.espacioprefabricados.com,,5,45.0,150.0,concrete,950000.0,14000.0
392,PrefabriKasa,,,Mexico,MEX,Nuevo León,,,,,,,,
393,Constructora Modular Monterrey,,,Mexico,MEX,Nuevo León,,,,,,,,
394,Viviendas Industriales,,,Mexico,MEX,Nuevo León,,,,,,,,
395,EcoCasa Modular,,,Mexico,MEX,Nuevo León,,,,,,,,
396,Prefabricados y Modulares del Norte,Prefabricados y Modulares del Norte S.A. de C.V.,"Calle Ficticia 123, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.prefabricadosmodularesdelnorte.com,,5,50.0,150.0,steel,500000.0,12000.0
397,Habitat Modular,,,Mexico,MEX,Nuevo León,,,,,,,,
398,InnovaCasa,InnovaCasa S.A. de C.V.,"Calle Ficticia 123, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.innovacasa.mx,,5,50.0,150.0,steel,500000.0,10000.0
399,Casas Prefabricadas del Norte,,,Mexico,MEX,Nuevo León,,,,,,,,
400,Modular Tec,Modular Tec S.A. de C.V.,"Calle Las Torres 123, Parque Industrial, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.modulartec.com.mx,,5,45.0,150.0,steel,600000.0,12000.0
401,CasaLista,CasaLista S.A. de C.V.,"Calle Ejemplo 123, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://www.casalista.com.mx,,5,60.0,150.0,concrete,850000.0,14200.0
402,Prefabricados Monterrey,Prefabricados Monterrey S.A. de C.V.,"Calle Industria 1234, Monterrey, Nuevo León, 64000, México",Mexico,MEX,Nuevo León,https://prefabricadosmonterrey.com.mx,,5,50.0,200.0,concrete,500000.0,10000.0
403,Módulo Hogar,,,Mexico,MEX,Nuevo León,,,,,,,,
404,CASAS K'IN,,,Mexico,MEX,Quintana Roo,https://casaskin.com,,,,,,,
405,Casa Modular Cancun,,,Mexico,MEX,Quintana Roo,,,,,,,,
406,Eco Casas Prefabricadas,,,Mexico,MEX,Quintana Roo,,,,,,,,
407,Constructora Modular del Caribe,,,Mexico,MEX,Quintana Roo,,,,,,,,
408,Casas Prefabricadas Playa,,,Mexico,MEX,Quintana Roo,https://casasprefabricadasplaya.com,,,,,,,
409,Prefabricados Quintana Roo,,,Mexico,MEX,Quintana Roo,,,,,,,,
410,Modular Home Solutions Mexico,,,Mexico,MEX,Quintana Roo,,,,,,,,
411,Casa Prefabricada Riviera Maya,,,Mexico,MEX,Quintana Roo,https://casaprefabricadarivieramaya.com,,,,,,,
412,Constructores Modulares de la Riviera,,,Mexico,MEX,Quintana Roo,,,,,,,,
413,Innova Casas Prefabricadas,,,Mexico,MEX,Quintana Roo,,,,,,,,
414,Casas de Acero Quintana Roo,,,Mexico,MEX,Quintana Roo,,,,,,,,
415,Quintana Roo Modular Builders,,,Mexico,MEX,Quintana Roo,,,,,,,,
416,Casas Móviles del Caribe,,,Mexico,MEX,Quintana Roo,,,,,,,,
417,Constructora de Viviendas Prefabricadas,,,Mexico,MEX,Quintana Roo,,,,,,,,
418,Panelizados del Sureste,,,Mexico,MEX,Quintana Roo,,,,,,,,
419,Casas Prefabricadas de Sonora,,,Mexico,MEX,Sonora,,,,,,,,
420,Modular Homes Sonora,,,Mexico,MEX,Sonora,,,,,,,,
421,Prefab Solutions Sonora,,,Mexico,MEX,Sonora,,,,,,,,
422,Constructores de Casas Modulares,,,Mexico,MEX,Sonora,,,,,,,,
423,Fabricantes de Casas Industrializadas Sonora,,,Mexico,MEX,Sonora,,,,,,,,
424,Casas de Panel Prefabricado,,,Mexico,MEX,Sonora,,,,,,,,
425,Viviendas Modulares Sonora,,,Mexico,MEX,Sonora,,,,,,,,
426,Casas Armadas Sonora,,,Mexico,MEX,Sonora,,,,,,,,
427,Construcciones Prefabricadas del Noroeste,Construcciones Prefabricadas del Noroeste S.A. de C.V.,,Mexico,MEX,Sonora,,,,,,,,
428,Fábrica de Casas Prefab,,,Mexico,MEX,Sonora,,,,,,,,
429,Constructora Modular Sonora,,,Mexico,MEX,Sonora,,,,,,,,
430,Casas de Kit Sonora,,,Mexico,MEX,Sonora,,,,,,,,
431,Sonora Modular Builders,,,Mexico,MEX,Sonora,,,,,,,,
432,Casa Prefab Sonora,,,Mexico,MEX,Sonora,,,,,,,,
433,Soluciones de Viviendas Prefabricadas,,,Mexico,MEX,Sonora,,,,,,,,
